date,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,sunrise,sunset,daylight_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,surface_pressure_mean,et0_fao_evapotranspiration_sum
2021-05-29 00:00:00+00:00,2.0,18.70625,19.4,18.25,19.628069,16.327497,20.880001,27.67,1622261901,1622315221,53320.895,0.0,0.0,0.0,0.0,1018.8459,4.076994
2021-05-30 00:00:00+00:00,3.0,19.456251,20.2,18.7,20.893734,18.129137,23.4,23.66,1622348272,1622401667,53395.85,0.0,0.0,0.0,0.0,1018.16254,3.8476417
2021-05-31 00:00:00+00:00,53.0,19.927084,20.6,18.95,20.950424,18.864824,31.68,24.06,1622434644,1622488112,53468.094,1.0,1.0,0.0,2.0,1016.8958,3.959307
2021-06-01 00:00:00+00:00,51.0,19.908333,20.15,19.6,20.763994,25.516865,33.12,22.63,1622521019,1622574556,53537.55,0.4,0.4,0.0,2.0,1013.48737,3.3233063
2021-06-02 00:00:00+00:00,53.0,20.008333,20.75,19.35,21.3245,20.275383,26.28,25.38,1622607395,1622660999,53604.14,1.0,1.0,0.0,4.0,1015.80414,3.9396837
2021-06-03 00:00:00+00:00,3.0,20.235415,20.55,19.8,21.09138,26.079508,33.839996,27.06,1622693774,1622747441,53667.797,0.0,0.0,0.0,0.0,1019.78326,3.9701018
2021-06-04 00:00:00+00:00,53.0,20.268751,20.85,19.95,21.524725,23.03156,32.039997,15.28,1622780155,1622833882,53728.434,0.7,0.7,0.0,2.0,1020.5542,2.5960777
2021-06-05 00:00:00+00:00,53.0,19.547918,20.15,19.0,18.48783,35.069984,46.44,19.04,1622866537,1622920322,53785.984,1.1,1.1,0.0,4.0,1021.54156,3.0431464
2021-06-06 00:00:00+00:00,3.0,20.295832,20.55,19.8,20.583033,26.944744,36.0,26.16,1622952921,1623006761,53840.38,0.0,0.0,0.0,0.0,1020.1958,4.4789476
2021-06-07 00:00:00+00:00,1.0,19.966665,20.55,19.55,21.626474,19.08,24.84,28.18,1623039308,1623093199,53891.527,0.0,0.0,0.0,0.0,1020.9417,4.487267
2021-06-08 00:00:00+00:00,1.0,20.437498,21.35,19.65,22.367441,17.298738,21.96,28.38,1623125696,1623179635,53939.37,0.0,0.0,0.0,0.0,1020.54596,4.301429
2021-06-09 00:00:00+00:00,2.0,21.3,22.05,20.6,23.144068,20.326454,25.919998,28.15,1623212086,1623266069,53983.83,0.0,0.0,0.0,0.0,1020.0042,4.5531287
2021-06-10 00:00:00+00:00,3.0,21.981249,22.6,21.25,23.77761,19.586117,24.84,27.63,1623298477,1623352502,54024.832,0.0,0.0,0.0,0.0,1018.8167,4.9706535
2021-06-11 00:00:00+00:00,3.0,22.166666,22.95,21.75,24.365105,15.021105,20.880001,25.91,1623384871,1623438933,54062.31,0.0,0.0,0.0,0.0,1017.3166,4.432477
2021-06-12 00:00:00+00:00,1.0,22.508331,23.05,22.0,25.00886,18.79255,23.759998,28.26,1623471266,1623525362,54096.19,0.0,0.0,0.0,0.0,1019.6416,4.6431365
2021-06-13 00:00:00+00:00,1.0,23.152079,24.15,21.95,25.941671,15.716793,19.44,28.42,1623557664,1623611790,54126.406,0.0,0.0,0.0,0.0,1020.09174,4.910661
2021-06-14 00:00:00+00:00,2.0,23.627083,24.3,23.2,26.548513,17.026896,21.96,28.34,1623644062,1623698215,54152.895,0.0,0.0,0.0,0.0,1017.81256,4.811325
2021-06-15 00:00:00+00:00,3.0,23.893747,24.3,23.4,26.793013,17.654688,23.759998,27.95,1623730463,1623784638,54175.59,0.0,0.0,0.0,0.0,1016.58344,4.864387
2021-06-16 00:00:00+00:00,3.0,23.733337,24.25,23.1,26.034187,36.367126,48.6,26.64,1623816865,1623871060,54194.418,0.0,0.0,0.0,0.0,1012.8792,4.4839344
2021-06-17 00:00:00+00:00,3.0,24.308332,24.8,23.9,25.924818,34.025234,45.0,24.2,1623903270,1623957479,54209.344,0.0,0.0,0.0,0.0,1010.7334,4.225949
2021-06-18 00:00:00+00:00,3.0,23.222916,23.7,22.75,26.193018,22.545315,29.16,26.64,1623989676,1624043896,54220.477,0.0,0.0,0.0,0.0,1013.8999,4.42476
2021-06-19 00:00:00+00:00,3.0,23.722921,24.65,23.0,26.460096,32.978832,54.36,19.41,1624076084,1624130312,54227.855,0.0,0.0,0.0,0.0,1014.23755,3.4654717
2021-06-20 00:00:00+00:00,3.0,23.795835,26.0,22.2,24.23973,33.71338,61.199997,24.05,1624162495,1624216727,54231.504,0.0,0.0,0.0,0.0,1009.8791,4.6744256
2021-06-21 00:00:00+00:00,0.0,23.316668,23.7,22.6,25.024233,24.20314,31.68,28.38,1624248908,1624303140,54231.445,0.0,0.0,0.0,0.0,1009.90405,5.0353155
2021-06-22 00:00:00+00:00,51.0,22.850004,23.35,22.3,24.595663,26.758923,35.64,25.7,1624335323,1624389551,54227.71,0.1,0.1,0.0,1.0,1012.73755,4.187376
2021-06-23 00:00:00+00:00,51.0,22.227081,23.25,21.3,22.416327,28.075384,37.8,22.01,1624421740,1624475960,54220.33,0.70000005,0.70000005,0.0,3.0,1016.4084,4.2151084
2021-06-24 00:00:00+00:00,3.0,22.256248,22.75,21.85,22.755972,19.386593,26.28,27.05,1624508159,1624562368,54209.324,0.0,0.0,0.0,0.0,1020.6292,5.1609716
2021-06-25 00:00:00+00:00,1.0,22.35417,22.85,21.9,22.417578,29.775719,40.32,28.67,1624594579,1624648774,54194.742,0.0,0.0,0.0,0.0,1019.8625,5.614953
2021-06-26 00:00:00+00:00,3.0,22.914583,23.5,22.4,25.598757,14.4,19.8,28.49,1624681001,1624735178,54176.605,0.0,0.0,0.0,0.0,1016.66675,5.0954447
2021-06-27 00:00:00+00:00,2.0,23.324999,23.95,22.8,25.83697,19.734436,27.0,28.84,1624767425,1624821580,54154.96,0.0,0.0,0.0,0.0,1013.99994,5.0269337
2021-06-28 00:00:00+00:00,3.0,23.435417,23.9,22.8,26.174934,19.386593,24.84,28.37,1624853851,1624907981,54129.84,0.0,0.0,0.0,0.0,1013.6125,5.064623
2021-06-29 00:00:00+00:00,2.0,22.739584,23.6,21.85,22.359076,31.826931,42.839996,28.27,1624940278,1624994379,54101.285,0.0,0.0,0.0,0.0,1016.4082,5.500544
2021-06-30 00:00:00+00:00,0.0,22.520834,23.55,21.55,22.509142,30.141266,40.68,28.34,1625026706,1625080776,54069.332,0.0,0.0,0.0,0.0,1017.9084,5.6412516
2021-07-01 00:00:00+00:00,3.0,23.237501,24.0,22.8,26.591589,10.990322,15.84,27.98,1625113136,1625167170,54034.023,0.0,0.0,0.0,0.0,1017.6916,5.0197473
2021-07-02 00:00:00+00:00,3.0,23.808334,24.6,23.3,27.048098,21.077686,28.08,28.28,1625199566,1625253562,53995.402,0.0,0.0,0.0,0.0,1016.5625,5.13057
2021-07-03 00:00:00+00:00,3.0,23.89167,24.4,23.35,27.020546,21.566975,28.44,26.91,1625285998,1625339952,53953.523,0.0,0.0,0.0,0.0,1014.67505,4.629682
2021-07-04 00:00:00+00:00,3.0,24.102083,24.6,23.7,26.911133,22.26768,29.88,25.32,1625372431,1625426340,53908.414,0.0,0.0,0.0,0.0,1013.1958,4.4252152
2021-07-05 00:00:00+00:00,0.0,24.502085,25.0,24.1,27.06555,31.311724,41.760002,28.04,1625458866,1625512726,53860.133,0.0,0.0,0.0,0.0,1013.85425,4.993092
2021-07-06 00:00:00+00:00,0.0,24.504168,25.05,24.3,27.927767,25.40743,36.36,28.22,1625545300,1625599110,53808.727,0.0,0.0,0.0,0.0,1010.7957,5.008538
2021-07-07 00:00:00+00:00,3.0,23.858332,24.35,23.3,25.037989,30.449274,40.68,22.87,1625631736,1625685491,53754.133,0.0,0.0,0.0,0.0,1014.4583,4.123166
2021-07-08 00:00:00+00:00,3.0,23.122917,24.55,22.15,21.524927,42.598816,57.239998,27.76,1625718174,1625771870,53695.848,0.0,0.0,0.0,0.0,1020.81665,5.8967385
2021-07-09 00:00:00+00:00,0.0,23.454163,24.1,22.95,23.390244,33.82659,45.36,28.53,1625804613,1625858247,53633.883,0.0,0.0,0.0,0.0,1021.7043,6.302658
2021-07-10 00:00:00+00:00,0.0,23.981249,24.6,23.5,26.771708,14.81259,20.519999,28.16,1625891053,1625944623,53568.36,0.0,0.0,0.0,0.0,1017.85834,5.1816263
2021-07-11 00:00:00+00:00,3.0,24.447916,25.35,23.9,27.119446,27.534704,33.839996,27.99,1625977496,1626030996,53499.406,0.0,0.0,0.0,0.0,1015.68744,5.089217
2021-07-12 00:00:00+00:00,3.0,24.13125,25.05,22.2,25.339638,46.240036,63.0,26.7,1626063939,1626117367,53427.137,0.0,0.0,0.0,0.0,1010.25415,5.1944485
2021-07-13 00:00:00+00:00,51.0,21.783333,22.75,20.8,19.286543,47.13251,63.72,21.31,1626150384,1626203736,53351.67,0.1,0.1,0.0,1.0,1015.32916,5.243866
2021-07-14 00:00:00+00:00,2.0,23.393753,24.45,22.95,23.129099,29.951483,40.68,26.51,1626236830,1626290104,53273.137,0.0,0.0,0.0,0.0,1017.84174,5.5766206
2021-07-15 00:00:00+00:00,51.0,22.747917,23.25,22.3,24.103296,19.61587,26.28,25.64,1626323277,1626376469,53191.656,0.1,0.1,0.0,1.0,1019.2,5.0224814
2021-07-16 00:00:00+00:00,2.0,23.641665,24.3,22.95,25.5861,18.678415,24.119999,25.67,1626409725,1626462833,53107.34,0.0,0.0,0.0,0.0,1018.5374,5.0037365
2021-07-17 00:00:00+00:00,51.0,24.029165,24.6,23.55,25.999298,21.746504,29.88,26.19,1626496174,1626549195,53020.31,0.2,0.2,0.0,1.0,1017.2917,5.0630445
2021-07-18 00:00:00+00:00,0.0,24.454168,25.2,23.85,26.622948,25.11758,32.760002,27.28,1626582624,1626635555,52930.688,0.0,0.0,0.0,0.0,1013.7334,5.123657
2021-07-19 00:00:00+00:00,0.0,24.972918,25.45,24.6,28.69568,22.086521,28.8,27.33,1626669074,1626721914,52838.582,0.0,0.0,0.0,0.0,1013.0916,5.012644
2021-07-20 00:00:00+00:00,1.0,25.17708,25.85,24.85,28.90043,14.799459,19.08,27.31,1626755525,1626808270,52744.12,0.0,0.0,0.0,0.0,1015.11664,5.1330733
2021-07-21 00:00:00+00:00,2.0,25.414583,26.2,24.9,29.695015,21.096123,27.0,26.78,1626841977,1626894625,52647.41,0.0,0.0,0.0,0.0,1018.00415,5.0786724
2021-07-22 00:00:00+00:00,0.0,25.895834,26.8,25.3,29.773134,23.042812,29.519999,27.44,1626928429,1626980979,52548.566,0.0,0.0,0.0,0.0,1017.37085,5.333992
2021-07-23 00:00:00+00:00,1.0,26.366667,27.65,25.6,29.46287,38.592266,49.68,27.74,1627014882,1627067330,52447.695,0.0,0.0,0.0,0.0,1013.42914,5.6150527
2021-07-24 00:00:00+00:00,3.0,26.158339,27.25,25.15,29.264174,31.853388,57.6,26.45,1627101334,1627153680,52344.918,0.0,0.0,0.0,0.0,1008.5999,5.330911
2021-07-25 00:00:00+00:00,3.0,24.810417,25.6,24.2,24.852262,38.64764,51.839996,26.22,1627187787,1627240029,52240.332,0.0,0.0,0.0,0.0,1010.01245,5.692611
2021-07-26 00:00:00+00:00,3.0,24.733332,25.75,24.1,24.346453,35.191723,47.16,23.22,1627274240,1627326376,52134.043,0.0,0.0,0.0,0.0,1012.9832,5.1667852
2021-07-27 00:00:00+00:00,1.0,24.960417,25.35,24.7,27.137297,22.45315,29.88,26.81,1627360694,1627412721,52025.996,0.0,0.0,0.0,0.0,1014.75415,5.762889
2021-07-28 00:00:00+00:00,1.0,24.585413,25.0,23.85,26.64718,29.168886,39.96,26.44,1627447148,1627499064,51915.28,0.0,0.0,0.0,0.0,1014.5,4.94712
2021-07-29 00:00:00+00:00,0.0,24.7875,25.85,24.2,27.577879,21.889065,29.16,26.7,1627533602,1627585405,51801.87,0.0,0.0,0.0,0.0,1014.6292,5.297857
2021-07-30 00:00:00+00:00,1.0,25.4,26.0,24.85,29.418753,21.794127,28.8,26.49,1627620057,1627671745,51685.918,0.0,0.0,0.0,0.0,1012.0916,4.9101906
2021-07-31 00:00:00+00:00,65.0,24.039583,25.45,21.95,24.720009,45.035984,73.439995,24.51,1627706513,1627758082,51567.574,13.4,13.4,0.0,4.0,1010.14594,4.941156
2021-08-01 00:00:00+00:00,51.0,22.420835,23.3,21.75,21.099056,52.64623,71.64,24.09,1627792970,1627844418,51446.973,0.1,0.1,0.0,1.0,1014.42487,5.3607206
2021-08-02 00:00:00+00:00,3.0,23.9,24.35,23.6,24.922812,20.275383,28.44,23.44,1627879427,1627930752,51324.26,0.0,0.0,0.0,0.0,1016.5042,4.9033775
2021-08-03 00:00:00+00:00,3.0,24.566668,25.1,23.95,26.450327,18.218275,25.199999,25.78,1627965884,1628017085,51199.582,0.0,0.0,0.0,0.0,1015.8127,5.199928
2021-08-04 00:00:00+00:00,3.0,24.777084,25.25,24.2,27.64931,24.195107,33.839996,22.69,1628052342,1628103416,51073.06,0.0,0.0,0.0,0.0,1013.6584,4.6395493
2021-08-05 00:00:00+00:00,2.0,25.085417,25.75,24.35,27.43202,22.59699,30.239998,25.26,1628138799,1628189746,50944.848,0.0,0.0,0.0,0.0,1014.04175,5.2427983
2021-08-06 00:00:00+00:00,2.0,25.406252,26.15,24.65,29.312342,23.469128,32.399998,25.21,1628225258,1628276074,50815.055,0.0,0.0,0.0,0.0,1009.90845,4.3192925
2021-08-07 00:00:00+00:00,3.0,25.529165,26.35,24.55,28.150389,38.939953,54.0,24.95,1628311716,1628362401,50683.824,0.0,0.0,0.0,0.0,1007.31665,5.342337
2021-08-08 00:00:00+00:00,1.0,23.758337,24.7,23.1,22.288473,41.94116,56.88,25.44,1628398174,1628448727,50551.285,0.0,0.0,0.0,0.0,1015.22906,5.683237
2021-08-09 00:00:00+00:00,3.0,25.0625,25.55,24.75,25.170397,26.31942,35.64,22.95,1628484633,1628535052,50417.547,0.0,0.0,0.0,0.0,1016.96246,5.6675606
2021-08-10 00:00:00+00:00,3.0,25.231253,25.55,24.75,26.448427,28.79325,44.28,21.95,1628571092,1628621376,50282.742,0.0,0.0,0.0,0.0,1015.65424,4.8618116
2021-08-11 00:00:00+00:00,3.0,25.516668,26.2,24.85,29.031555,26.999998,35.28,18.39,1628657550,1628707699,50146.984,0.0,0.0,0.0,0.0,1016.38745,3.292173
2021-08-12 00:00:00+00:00,3.0,25.95208,26.85,25.3,30.380735,20.94507,30.960001,24.73,1628744009,1628794020,50010.39,0.0,0.0,0.0,0.0,1017.3582,4.716141
2021-08-13 00:00:00+00:00,0.0,25.6875,26.15,25.1,29.578146,20.291357,28.44,25.29,1628830467,1628880342,49873.082,0.0,0.0,0.0,0.0,1019.9416,4.3393497
2021-08-14 00:00:00+00:00,0.0,26.191668,27.1,25.55,30.853037,15.778518,20.880001,24.9,1628916925,1628966662,49735.16,0.0,0.0,0.0,0.0,1018.56244,4.540399
2021-08-15 00:00:00+00:00,3.0,26.206247,26.65,25.55,31.756943,19.35314,24.48,24.63,1629003383,1629052982,49596.74,0.0,0.0,0.0,0.0,1015.47906,4.4539723
2021-08-16 00:00:00+00:00,2.0,24.837502,26.0,24.0,23.575287,51.207386,70.2,24.66,1629089841,1629139300,49457.73,0.0,0.0,0.0,0.0,1016.5916,5.643682
2021-08-17 00:00:00+00:00,3.0,23.9375,24.9,23.1,22.598373,52.826855,71.28,24.11,1629176299,1629225618,49317.117,0.0,0.0,0.0,0.0,1018.50824,5.5685787
2021-08-18 00:00:00+00:00,3.0,23.56042,24.3,22.85,25.080711,19.576189,27.72,18.39,1629262757,1629311933,49174.84,0.0,0.0,0.0,0.0,1017.54175,3.8520539
2021-08-19 00:00:00+00:00,1.0,24.208334,25.15,23.25,25.880102,18.971008,26.64,23.55,1629349215,1629398248,49031.02,0.0,0.0,0.0,0.0,1015.39996,4.601948
2021-08-20 00:00:00+00:00,2.0,25.164587,25.5,24.65,28.653292,12.371645,17.64,23.47,1629435673,1629484561,48885.777,0.0,0.0,0.0,0.0,1015.9709,4.4762187
2021-08-21 00:00:00+00:00,0.0,25.506248,26.4,25.0,29.520151,19.64228,26.28,23.96,1629522132,1629570872,48739.242,0.0,0.0,0.0,0.0,1018.175,4.341963
2021-08-22 00:00:00+00:00,1.0,25.345835,25.85,25.15,29.170034,17.713316,24.48,23.88,1629608590,1629657183,48591.527,0.0,0.0,0.0,0.0,1019.22925,4.1707096
2021-08-23 00:00:00+00:00,3.0,24.87292,25.9,24.05,24.390638,37.54543,50.399998,23.18,1629695048,1629743492,48442.75,0.0,0.0,0.0,0.0,1017.84576,5.5585423
2021-08-24 00:00:00+00:00,3.0,24.491669,26.0,23.5,24.302567,35.309372,47.16,22.44,1629781506,1629829801,48293.03,0.0,0.0,0.0,0.0,1015.02924,5.341244
2021-08-25 00:00:00+00:00,51.0,24.02917,25.05,23.35,25.519958,26.486313,36.0,13.84,1629867965,1629916109,48142.473,1.3000002,1.3000002,0.0,7.0,1014.1501,3.3075178
2021-08-26 00:00:00+00:00,3.0,24.816666,25.45,24.2,27.378004,20.696085,27.359999,22.76,1629954423,1630002415,47991.195,0.0,0.0,0.0,0.0,1014.2083,4.429921
2021-08-27 00:00:00+00:00,2.0,25.620832,26.2,25.05,28.996895,20.929596,27.359999,20.66,1630040881,1630088722,47839.297,0.0,0.0,0.0,0.0,1012.8291,4.052143
2021-08-28 00:00:00+00:00,2.0,24.377085,25.6,23.05,23.910254,28.732422,39.6,22.56,1630127339,1630175028,47686.887,0.0,0.0,0.0,0.0,1013.5041,5.2007494
2021-08-29 00:00:00+00:00,3.0,23.550003,25.15,22.75,22.498604,27.14123,36.36,21.5,1630213797,1630261333,47534.07,0.0,0.0,0.0,0.0,1014.4666,5.5508533
2021-08-30 00:00:00+00:00,51.0,24.054167,24.75,22.75,25.152382,17.283749,24.48,13.9,1630300255,1630347638,47380.95,0.1,0.1,0.0,1.0,1014.58325,3.3660073
2021-08-31 00:00:00+00:00,51.0,24.458334,25.0,24.05,26.73887,20.617662,27.72,21.59,1630386713,1630433942,47227.62,0.1,0.1,0.0,1.0,1016.7876,4.1573606
2021-09-01 00:00:00+00:00,3.0,24.499998,24.85,24.2,24.98906,33.672993,47.16,16.56,1630473171,1630520247,47074.184,0.0,0.0,0.0,0.0,1017.4207,3.9584079
2021-09-02 00:00:00+00:00,55.0,25.418749,25.85,24.85,27.190231,36.93291,48.239998,17.47,1630559629,1630606551,46920.742,3.6000001,3.6000001,0.0,8.0,1015.2376,3.7471151
2021-09-03 00:00:00+00:00,1.0,24.804167,25.5,24.45,28.701101,15.273505,29.16,21.36,1630646087,1630692856,46767.383,0.0,0.0,0.0,0.0,1015.21246,3.6749637
2021-09-04 00:00:00+00:00,51.0,24.156252,24.6,23.7,26.882418,21.986542,30.599998,21.11,1630732544,1630779160,46614.207,0.1,0.1,0.0,1.0,1015.6792,3.7955236
2021-09-05 00:00:00+00:00,1.0,24.893751,25.7,24.15,29.004753,12.245294,16.919998,20.67,1630819002,1630865465,46461.12,0.0,0.0,0.0,0.0,1017.90826,3.7470806
2021-09-06 00:00:00+00:00,3.0,25.43125,26.0,24.9,29.732597,10.883676,15.84,20.66,1630905459,1630951768,46307.082,0.0,0.0,0.0,0.0,1020.24585,3.84287
2021-09-07 00:00:00+00:00,3.0,25.566666,26.25,25.2,27.638916,22.238562,29.16,18.1,1630991917,1631038071,46152.004,0.0,0.0,0.0,0.0,1019.4292,4.079113
2021-09-08 00:00:00+00:00,3.0,25.93958,26.55,25.45,27.284811,31.222609,40.68,20.62,1631078374,1631124372,45996.008,0.0,0.0,0.0,0.0,1013.6292,4.579981
2021-09-09 00:00:00+00:00,53.0,25.054169,26.15,24.55,26.891905,26.121714,39.239998,16.87,1631164832,1631210673,45839.18,3.9999998,3.9999998,0.0,14.0,1010.32495,3.4669838
2021-09-10 00:00:00+00:00,51.0,23.835417,25.05,22.9,24.454672,30.430117,42.12,17.21,1631251290,1631296973,45681.63,0.6,0.6,0.0,2.0,1014.83344,3.5003295
2021-09-11 00:00:00+00:00,3.0,24.37292,25.3,23.8,25.925077,20.724247,28.44,19.35,1631337747,1631383272,45523.457,0.0,0.0,0.0,0.0,1018.1792,4.212523
2021-09-12 00:00:00+00:00,65.0,24.339584,25.45,21.4,26.921835,20.172853,28.8,10.81,1631424205,1631469571,45364.766,18.7,18.7,0.0,10.0,1016.44574,2.4919417
2021-09-13 00:00:00+00:00,3.0,25.40833,26.05,24.85,27.38375,29.070974,38.16,18.27,1631510663,1631555870,45205.65,0.0,0.0,0.0,0.0,1016.57495,4.0545673
2021-09-14 00:00:00+00:00,3.0,26.09167,26.75,25.5,27.764532,37.212578,50.76,13.55,1631597120,1631642168,45046.203,0.0,0.0,0.0,0.0,1014.10834,3.5070014
2021-09-15 00:00:00+00:00,61.0,26.616663,29.1,24.55,27.655958,46.363194,65.520004,11.04,1631683578,1631728466,44886.53,3.5,3.5,0.0,3.0,1013.38745,3.8688447
2021-09-16 00:00:00+00:00,61.0,24.022917,24.85,23.15,24.385948,32.33193,46.44,16.95,1631770036,1631814764,44726.723,4.5,4.5,0.0,5.0,1016.2959,3.9195013
2021-09-17 00:00:00+00:00,51.0,24.764582,25.35,23.85,26.147177,18.057508,24.48,17.65,1631856494,1631901062,44566.875,0.1,0.1,0.0,1.0,1015.1001,3.876923
2021-09-18 00:00:00+00:00,55.0,23.90417,24.95,21.45,26.06018,23.838959,32.760002,12.4,1631942952,1631987361,44407.08,2.8000002,2.8000002,0.0,6.0,1014.01245,2.6384718
2021-09-19 00:00:00+00:00,63.0,22.660418,25.35,22.0,21.402277,41.475063,57.239998,19.43,1632029410,1632073659,44247.43,7.0999994,7.0999994,0.0,4.0,1017.5251,4.487037
2021-09-20 00:00:00+00:00,53.0,22.289581,23.3,20.55,21.724958,37.207355,48.239998,14.39,1632115868,1632159958,44088.023,1.6000001,1.6000001,0.0,8.0,1018.9875,3.5570054
2021-09-21 00:00:00+00:00,51.0,21.602083,22.9,21.0,18.536367,45.92223,63.0,11.22,1632202327,1632246257,43928.95,1.2000002,1.2000002,0.0,10.0,1020.8416,3.881903
2021-09-22 00:00:00+00:00,61.0,23.739584,24.35,22.15,22.615408,36.061146,49.32,10.93,1632288785,1632332557,43770.31,3.9999998,3.9999998,0.0,7.0,1018.59576,3.7053318
2021-09-23 00:00:00+00:00,63.0,23.612497,24.3,22.2,23.166245,39.21522,52.56,12.38,1632375244,1632418858,43612.188,8.1,8.1,0.0,11.0,1017.78326,3.1577888
2021-09-24 00:00:00+00:00,3.0,24.231249,24.6,23.85,25.173866,33.971867,44.28,13.35,1632461703,1632505159,43454.68,0.0,0.0,0.0,0.0,1015.5832,2.8308427
2021-09-25 00:00:00+00:00,61.0,23.522917,24.4,22.4,26.249094,44.30341,62.639996,11.33,1632548162,1632591461,43297.688,2.2,2.2,0.0,2.0,1016.37915,1.9198401
2021-09-26 00:00:00+00:00,3.0,23.602083,25.1,22.4,26.092253,24.693481,36.36,17.87,1632634621,1632677763,43140.113,0.0,0.0,0.0,0.0,1018.1584,3.0400612
2021-09-27 00:00:00+00:00,3.0,24.137499,25.05,23.1,25.63418,21.868332,28.8,17.02,1632721080,1632764064,42981.87,0.0,0.0,0.0,0.0,1020.08325,3.533926
2021-09-28 00:00:00+00:00,3.0,23.535418,24.25,23.0,24.689363,21.829777,29.16,17.9,1632807540,1632850365,42823.06,0.0,0.0,0.0,0.0,1020.83746,3.923632
2021-09-29 00:00:00+00:00,51.0,23.241669,24.5,22.5,22.043053,33.818928,47.16,15.16,1632894000,1632936665,42663.79,0.5,0.5,0.0,2.0,1023.2458,4.1193895
2021-09-30 00:00:00+00:00,3.0,22.125,22.95,21.75,21.208096,36.258274,48.6,13.64,1632980460,1633022965,42504.152,0.0,0.0,0.0,0.0,1024.3126,3.5555322
2021-10-01 00:00:00+00:00,51.0,22.147919,22.7,21.45,23.76195,11.384198,18.0,13.4,1633066920,1633109266,42344.266,0.5,0.5,0.0,5.0,1020.4043,2.5383446
2021-10-02 00:00:00+00:00,2.0,22.772917,23.85,21.9,23.91348,28.460497,38.519997,17.0,1633153381,1633195566,42184.223,0.0,0.0,0.0,0.0,1016.7041,3.5043387
2021-10-03 00:00:00+00:00,51.0,24.100004,24.8,22.25,23.876207,34.627434,47.519997,16.16,1633239841,1633281867,42024.13,0.3,0.3,0.0,2.0,1011.1541,3.786076
2021-10-04 00:00:00+00:00,63.0,19.941668,22.05,18.65,17.27241,58.892746,83.88,8.58,1633326302,1633368168,41864.094,24.800001,24.800001,0.0,13.0,1014.96674,2.4164052
2021-10-05 00:00:00+00:00,3.0,22.199999,23.25,20.65,20.003204,33.58628,44.639996,14.55,1633412764,1633454469,41704.215,0.0,0.0,0.0,0.0,1018.4417,4.537402
2021-10-06 00:00:00+00:00,53.0,20.302086,21.75,19.55,16.536139,46.377167,63.72,12.19,1633499225,1633540771,41544.61,1.7,1.7,0.0,5.0,1021.9458,4.107491
2021-10-07 00:00:00+00:00,3.0,20.393747,21.55,19.75,16.415594,45.502632,64.079994,16.66,1633585687,1633627074,41385.375,0.0,0.0,0.0,0.0,1020.19995,4.854618
2021-10-08 00:00:00+00:00,1.0,19.906252,20.45,19.35,16.934582,36.324337,49.32,16.56,1633672149,1633713377,41226.62,0.0,0.0,0.0,0.0,1019.7083,4.2935195
2021-10-09 00:00:00+00:00,51.0,20.641666,21.4,20.25,18.561617,30.718357,41.760002,15.36,1633758611,1633799681,41068.457,0.2,0.2,0.0,2.0,1020.2708,4.05526
2021-10-10 00:00:00+00:00,51.0,19.872917,20.4,19.4,18.231443,26.901417,37.44,13.81,1633845074,1633885986,40910.996,0.1,0.1,0.0,1.0,1021.55835,3.4178777
2021-10-11 00:00:00+00:00,3.0,20.45625,21.2,19.65,17.364508,33.99475,46.079998,15.84,1633931536,1633972292,40754.348,0.0,0.0,0.0,0.0,1021.5083,4.6214647
2021-10-12 00:00:00+00:00,3.0,20.329168,21.4,19.35,18.80404,27.820337,37.079998,15.31,1634017999,1634058600,40598.62,0.0,0.0,0.0,0.0,1018.0833,3.8845131
2021-10-13 00:00:00+00:00,3.0,19.377083,20.6,18.4,13.385213,53.45606,73.439995,15.31,1634104463,1634144908,40443.934,0.0,0.0,0.0,0.0,1018.4416,4.8998723
2021-10-14 00:00:00+00:00,3.0,19.495832,20.4,17.95,17.224388,36.94168,56.16,14.56,1634190926,1634231218,40290.41,0.0,0.0,0.0,0.0,1022.56244,3.6150815
2021-10-15 00:00:00+00:00,51.0,20.954166,22.05,19.95,19.902344,20.883104,28.08,11.46,1634277390,1634317530,40137.938,0.5,0.5,0.0,5.0,1019.1584,3.1878989
2021-10-16 00:00:00+00:00,61.0,19.522917,20.05,18.35,19.100422,24.962307,33.839996,14.63,1634363854,1634403841,39985.32,2.0,2.0,0.0,2.0,1017.7876,2.7665515
2021-10-17 00:00:00+00:00,0.0,20.420832,21.1,19.8,20.302809,14.264361,20.519999,14.45,1634450319,1634490153,39832.465,0.0,0.0,0.0,0.0,1019.3958,2.9398382
2021-10-18 00:00:00+00:00,3.0,21.477083,22.1,21.1,21.406881,16.831684,23.039999,14.12,1634536784,1634576466,39679.48,0.0,0.0,0.0,0.0,1023.6125,3.1723652
2021-10-19 00:00:00+00:00,3.0,21.3125,21.7,21.0,20.41572,21.542923,29.16,12.25,1634623250,1634662778,39526.492,0.0,0.0,0.0,0.0,1027.0585,3.2973962
2021-10-20 00:00:00+00:00,3.0,21.066664,21.55,20.7,19.63885,24.122683,32.399998,14.04,1634709716,1634749091,39373.625,0.0,0.0,0.0,0.0,1022.95416,3.6747677
