date,Spot_Price_SPEL,Future_M1_Price,Future_M1_OpenInterest,Future_M2_Price,Future_M2_OpenInterest,Future_M3_Price,Future_M3_OpenInterest,Future_M4_Price,Future_M4_OpenInterest,Future_M5_Price,Future_M5_OpenInterest,Future_M6_Price,Future_M6_OpenInterest
2020-01-01,35.54,,,,,,,,,,,,
2020-01-02,40.0,44.81,1383.0,41.7,1397.0,38.54,10.0,42.11,0.0,47.41,0.0,46.23,0.0
2020-01-03,39.51,45.25,1383.0,41.9,1405.0,38.9,10.0,42.5,0.0,47.85,0.0,46.67,0.0
2020-01-04,35.67,45.25,1383.0,41.9,1405.0,38.9,10.0,42.5,0.0,47.85,0.0,46.67,0.0
2020-01-05,38.18,45.25,1383.0,41.9,1405.0,38.9,10.0,42.5,0.0,47.85,0.0,46.67,0.0
2020-01-06,42.17,44.35,1383.0,40.5,1420.0,38.38,10.0,41.93,0.0,47.21,0.0,46.54,0.0
2020-01-07,47.01,44.28,1383.0,40.03,1420.0,38.11,10.0,41.63,0.0,46.88,0.0,45.97,0.0
2020-01-08,46.81,43.07,1383.0,39.1,1436.0,37.57,10.0,41.04,0.0,46.21,0.0,45.25,0.0
2020-01-09,44.21,42.5,1383.0,38.7,1441.0,37.48,10.0,40.94,0.0,46.1,0.0,45.28,0.0
2020-01-10,40.57,42.25,1386.0,38.25,1439.0,37.48,10.0,40.94,0.0,46.1,0.0,45.28,0.0
2020-01-11,41.84,42.25,1386.0,38.25,1439.0,37.48,10.0,40.94,0.0,46.1,0.0,45.28,0.0
2020-01-12,42.36,42.25,1386.0,38.25,1439.0,37.48,10.0,40.94,0.0,46.1,0.0,45.28,0.0
2020-01-13,46.49,41.6,1446.0,38.43,1439.0,37.15,10.0,41.02,0.0,46.19,0.0,45.28,0.0
2020-01-14,38.68,40.87,1471.0,37.6,1439.0,36.66,10.0,40.48,0.0,45.58,0.0,44.55,0.0
2020-01-15,38.45,40.6,1476.0,37.68,1439.0,36.52,10.0,40.82,0.0,45.97,0.0,44.4,0.0
2020-01-16,38.53,40.35,1471.0,37.08,1444.0,36.25,10.0,40.64,0.0,45.76,0.0,44.06,0.0
2020-01-17,39.4,40.5,1471.0,37.23,1444.0,36.38,10.0,40.47,0.0,45.56,0.0,44.11,0.0
2020-01-18,38.3,40.5,1471.0,37.23,1444.0,36.38,10.0,40.47,0.0,45.56,0.0,44.11,0.0
2020-01-19,29.76,40.5,1471.0,37.23,1444.0,36.38,10.0,40.47,0.0,45.56,0.0,44.11,0.0
2020-01-20,35.71,39.9,1475.0,37.1,1445.0,36.5,20.0,40.25,0.0,44.09,0.0,43.51,0.0
2020-01-21,39.1,41.32,1470.0,38.35,1449.0,37.14,20.0,40.96,0.0,44.35,0.0,43.68,0.0
2020-01-22,47.27,41.5,1455.0,38.6,1460.0,37.29,20.0,41.12,0.0,45.5,0.0,44.07,0.0
2020-01-23,53.95,42.25,1455.0,38.75,1461.0,36.93,20.0,40.72,0.0,45.06,0.0,43.68,0.0
2020-01-24,53.71,41.2,1551.0,38.35,1486.0,36.7,20.0,40.47,0.0,44.78,0.0,43.44,0.0
2020-01-25,48.18,41.2,1551.0,38.35,1486.0,36.7,20.0,40.47,0.0,44.78,0.0,43.44,0.0
2020-01-26,40.01,41.2,1551.0,38.35,1486.0,36.7,20.0,40.47,0.0,44.78,0.0,43.44,0.0
2020-01-27,39.34,40.25,1557.0,38.2,1486.0,36.5,20.0,40.14,0.0,44.42,0.0,43.05,0.0
2020-01-28,38.47,40.6,1560.0,38.55,1486.0,36.73,20.0,40.39,0.0,44.69,0.0,43.73,0.0
2020-01-29,39.77,39.6,1597.0,37.85,1486.0,36.25,25.0,40.08,0.0,43.0,0.0,42.44,0.0
2020-01-30,37.95,38.5,1592.0,37.1,1486.0,35.5,25.0,39.5,0.0,41.98,0.0,41.39,0.0
2020-01-31,37.23,38.15,1592.0,37.0,1486.0,35.65,25.0,39.25,0.0,41.61,0.0,40.95,0.0
2020-02-01,29.23,38.15,1592.0,37.0,1486.0,35.65,25.0,39.25,0.0,41.61,0.0,40.95,0.0
2020-02-02,27.85,38.15,1592.0,37.0,1486.0,35.65,25.0,39.25,0.0,41.61,0.0,40.95,0.0
2020-02-03,40.66,36.3,1486.0,34.9,25.0,38.39,0.0,40.7,0.0,40.12,0.0,40.03,0.0
2020-02-04,37.82,36.4,1485.0,35.4,25.0,38.0,0.0,41.21,0.0,40.31,0.0,40.22,0.0
2020-02-05,36.82,36.48,1485.0,36.18,25.0,38.25,0.0,41.08,0.0,40.5,0.0,40.41,0.0
2020-02-06,38.64,35.4,1500.0,35.4,111.0,37.8,1.0,40.81,1.0,39.87,0.0,39.78,0.0
2020-02-07,39.87,35.3,1500.0,35.83,111.0,37.31,1.0,40.28,1.0,39.63,0.0,39.54,0.0
2020-02-08,39.05,35.3,1500.0,35.83,111.0,37.31,1.0,40.28,1.0,39.63,0.0,39.54,0.0
2020-02-09,30.08,35.3,1500.0,35.83,111.0,37.31,1.0,40.28,1.0,39.63,0.0,39.54,0.0
2020-02-10,31.81,34.9,1505.0,34.75,111.0,36.67,1.0,39.59,1.0,39.0,0.0,38.91,0.0
2020-02-11,41.99,35.5,1500.0,34.7,117.0,36.91,1.0,39.85,1.0,39.32,0.0,39.23,0.0
2020-02-12,44.28,35.8,1501.0,35.65,127.0,36.82,1.0,39.75,1.0,39.78,0.0,39.69,0.0
2020-02-13,38.23,36.25,1501.0,35.6,132.0,37.26,1.0,39.65,2.0,39.83,0.0,39.74,0.0
2020-02-14,41.74,36.05,1502.0,35.95,132.0,37.36,1.0,39.65,2.0,40.02,0.0,39.93,0.0
2020-02-15,35.17,36.05,1502.0,35.95,132.0,37.36,1.0,39.65,2.0,40.02,0.0,39.93,0.0
2020-02-16,24.48,36.05,1502.0,35.95,132.0,37.36,1.0,39.65,2.0,40.02,0.0,39.93,0.0
2020-02-17,35.96,36.0,1505.0,35.5,123.0,37.95,1.0,40.1,7.0,40.46,0.0,40.37,0.0
2020-02-18,38.23,36.03,1506.0,35.95,123.0,38.24,1.0,40.41,7.0,41.04,0.0,40.95,0.0
2020-02-19,42.76,36.15,1506.0,35.9,123.0,37.5,1.0,40.31,7.0,40.68,0.0,40.59,0.0
2020-02-20,42.53,35.75,1507.0,36.0,123.0,38.15,1.0,40.0,8.0,40.65,0.0,40.56,0.0
2020-02-21,39.29,35.0,1503.0,35.6,123.0,37.65,1.0,40.16,8.0,40.26,0.0,40.17,0.0
2020-02-22,39.72,35.0,1503.0,35.6,123.0,37.65,1.0,40.16,8.0,40.26,0.0,40.17,0.0
2020-02-23,36.48,35.0,1503.0,35.6,123.0,37.65,1.0,40.16,8.0,40.26,0.0,40.17,0.0
2020-02-24,41.62,32.75,1503.0,34.5,128.0,37.04,4.0,39.0,14.0,39.19,0.0,39.1,0.0
2020-02-25,32.78,31.55,1508.0,33.9,128.0,37.08,4.0,38.8,14.0,38.93,0.0,38.84,0.0
2020-02-26,31.97,31.0,1509.0,33.79,128.0,36.98,4.0,39.01,14.0,38.8,0.0,38.71,0.0
2020-02-27,30.62,31.13,1516.0,33.08,128.0,36.85,4.0,38.5,14.0,38.7,0.0,38.61,0.0
2020-02-28,33.92,30.9,1508.0,33.0,128.0,36.59,4.0,38.23,14.0,38.41,0.0,38.32,0.0
2020-02-29,16.6,30.9,1508.0,33.0,128.0,36.59,4.0,38.23,14.0,38.41,0.0,38.32,0.0
2020-03-01,14.22,30.9,1508.0,33.0,128.0,36.59,4.0,38.23,14.0,38.41,0.0,38.32,0.0
2020-03-02,21.89,33.26,128.0,36.43,4.0,38.6,14.0,38.61,0.0,38.52,0.0,41.9,0.0
2020-03-03,26.14,33.35,128.0,36.59,4.0,38.5,14.0,38.8,0.0,38.71,0.0,42.11,0.0
2020-03-04,32.6,33.25,128.0,36.15,4.0,38.6,14.0,38.7,0.0,38.61,0.0,42.01,0.0
2020-03-05,25.15,33.4,128.0,36.25,4.0,38.74,14.0,38.88,0.0,38.79,0.0,42.2,0.0
2020-03-06,21.43,33.75,128.0,36.18,4.0,38.67,14.0,39.04,0.0,38.95,0.0,42.38,0.0
2020-03-07,27.73,33.75,128.0,36.18,4.0,38.67,14.0,39.04,0.0,38.95,0.0,42.38,0.0
2020-03-08,26.88,33.75,128.0,36.18,4.0,38.67,14.0,39.04,0.0,38.95,0.0,42.38,0.0
2020-03-09,32.52,33.2,128.0,35.75,4.0,38.45,14.0,38.31,0.0,38.22,0.0,41.59,0.0
2020-03-10,34.54,34.08,133.0,36.08,4.0,39.29,14.0,38.89,0.0,38.8,0.0,42.22,0.0
2020-03-11,38.63,33.85,133.0,36.15,14.0,39.51,14.0,38.46,0.0,38.37,0.0,41.75,0.0
2020-03-12,38.78,33.4,158.0,36.0,18.0,38.75,14.0,38.26,0.0,38.17,0.0,41.54,0.0
2020-03-13,33.99,32.65,158.0,36.15,18.0,38.44,14.0,38.31,0.0,38.22,0.0,41.59,0.0
2020-03-14,35.59,32.65,158.0,36.15,18.0,38.44,14.0,38.31,0.0,38.22,0.0,41.59,0.0
2020-03-15,26.8,32.65,158.0,36.15,18.0,38.44,14.0,38.31,0.0,38.22,0.0,41.59,0.0
2020-03-16,27.02,29.65,158.0,34.8,18.0,37.52,14.0,37.05,0.0,36.96,0.0,40.22,0.0
2020-03-17,28.43,28.05,158.0,32.5,18.0,35.89,14.0,35.93,0.0,35.84,0.0,39.0,0.0
2020-03-18,30.69,27.05,158.0,30.8,18.0,34.79,14.0,34.3,0.0,34.22,0.0,37.23,0.0
2020-03-19,30.43,26.0,158.0,30.25,18.0,34.5,14.0,34.27,0.0,34.19,0.0,37.2,0.0
2020-03-20,28.08,24.5,163.0,29.0,28.0,34.05,14.0,34.32,0.0,34.24,0.0,37.25,0.0
2020-03-21,27.65,24.5,163.0,29.0,28.0,34.05,14.0,34.32,0.0,34.24,0.0,37.25,0.0
2020-03-22,27.53,24.5,163.0,29.0,28.0,34.05,14.0,34.32,0.0,34.24,0.0,37.25,0.0
2020-03-23,29.04,22.9,163.0,27.15,28.0,33.37,14.0,33.1,0.0,33.03,0.0,35.93,0.0
2020-03-24,27.41,22.98,163.0,27.58,28.0,33.61,14.0,33.83,0.0,33.76,0.0,36.72,0.0
2020-03-25,31.59,21.75,173.0,26.6,28.0,33.27,29.0,33.47,0.0,33.4,0.0,36.33,0.0
2020-03-26,22.82,21.25,173.0,26.25,28.0,32.4,29.0,33.3,0.0,33.23,0.0,36.14,0.0
2020-03-27,25.07,20.55,158.0,25.45,28.0,31.11,29.0,32.52,0.0,32.45,0.0,35.29,0.0
2020-03-28,27.94,20.55,158.0,25.45,28.0,31.11,29.0,32.52,0.0,32.45,0.0,35.29,0.0
2020-03-29,19.37,20.55,158.0,25.45,28.0,31.11,29.0,32.52,0.0,32.45,0.0,35.29,0.0
2020-03-30,19.05,20.0,1346.0,24.75,1203.0,30.65,1211.0,32.13,0.0,32.06,0.0,34.87,0.0
2020-03-31,20.55,20.05,1348.0,25.05,1203.0,30.68,1211.0,32.6,0.0,32.53,0.0,35.38,0.0
2020-04-01,26.2,23.87,1203.0,30.13,1226.0,31.89,0.0,31.82,0.0,34.61,0.0,32.65,0.0
2020-04-02,23.9,23.61,1203.0,29.7,1226.0,32.32,0.0,32.25,0.0,35.08,0.0,33.08,0.0
2020-04-03,23.73,22.2,1204.0,28.2,1227.0,31.3,5.0,32.0,0.0,34.26,0.0,33.42,0.0
2020-04-04,16.24,22.2,1204.0,28.2,1227.0,31.3,5.0,32.0,0.0,34.26,0.0,33.42,0.0
2020-04-05,8.16,22.2,1204.0,28.2,1227.0,31.3,5.0,32.0,0.0,34.26,0.0,33.42,0.0
2020-04-06,24.83,26.05,1204.0,32.0,1226.0,34.19,5.0,34.95,0.0,37.42,0.0,36.0,0.0
2020-04-07,22.45,26.75,1204.0,33.5,1226.0,35.32,5.0,36.11,0.0,38.66,0.0,35.96,0.0
2020-04-08,23.62,26.35,1224.0,33.4,1226.0,35.39,5.0,36.18,0.0,38.74,0.0,36.43,0.0
2020-04-09,22.32,25.9,1224.0,33.0,1226.0,35.54,5.0,36.33,0.0,38.9,0.0,36.95,0.0
2020-04-10,19.07,25.9,1224.0,33.0,1226.0,35.54,5.0,36.33,0.0,38.9,0.0,36.95,0.0
2020-04-11,22.02,25.9,1224.0,33.0,1226.0,35.54,5.0,36.33,0.0,38.9,0.0,36.95,0.0
2020-04-12,17.82,25.9,1224.0,33.0,1226.0,35.54,5.0,36.33,0.0,38.9,0.0,36.95,0.0
2020-04-13,22.26,25.9,1224.0,33.0,1226.0,35.54,5.0,36.33,0.0,38.9,0.0,36.95,0.0
2020-04-14,21.95,23.8,1314.0,30.5,1226.0,34.53,5.0,35.29,0.0,37.79,0.0,35.96,0.0
2020-04-15,16.61,22.85,1314.0,29.7,1238.0,33.71,5.0,34.45,0.0,36.89,0.0,35.31,0.0
2020-04-16,12.73,24.4,1318.0,31.25,1248.0,35.01,5.0,35.78,0.0,38.32,0.0,36.52,0.0
2020-04-17,14.54,26.0,1318.0,33.25,1248.0,36.31,5.0,37.11,0.0,39.74,0.0,37.68,0.0
2020-04-18,21.28,26.0,1318.0,33.25,1248.0,36.31,5.0,37.11,0.0,39.74,0.0,37.68,0.0
2020-04-19,13.3,26.0,1318.0,33.25,1248.0,36.31,5.0,37.11,0.0,39.74,0.0,37.68,0.0
2020-04-20,11.12,24.0,1363.0,31.7,1248.0,35.52,5.0,36.3,0.0,38.88,0.0,36.99,0.0
2020-04-21,9.24,23.0,1459.0,30.58,1249.0,34.19,5.0,34.94,0.0,37.43,0.0,35.81,0.0
2020-04-22,9.99,22.2,1523.0,32.0,1239.0,35.25,5.0,36.02,0.0,38.59,0.0,36.47,0.0
2020-04-23,17.75,22.6,1513.0,32.05,1239.0,34.91,5.0,35.68,0.0,38.22,0.0,36.08,0.0
2020-04-24,18.82,21.65,1513.0,31.0,1239.0,34.23,5.0,34.98,0.0,37.5,0.0,37.39,0.0
2020-04-25,17.63,21.65,1513.0,31.0,1239.0,34.23,5.0,34.98,0.0,37.5,0.0,37.39,0.0
2020-04-26,15.22,21.65,1513.0,31.0,1239.0,34.23,5.0,34.98,0.0,37.5,0.0,37.39,0.0
2020-04-27,19.99,21.78,1513.0,30.68,1239.0,33.5,5.0,33.7,0.0,36.13,0.0,37.23,0.0
2020-04-28,18.59,21.3,1510.0,30.25,1241.0,32.94,5.0,33.19,0.0,35.93,0.0,40.13,0.0
2020-04-29,10.69,21.4,1510.0,30.4,1241.0,32.28,5.0,32.52,0.0,37.0,0.0,40.8,0.0
2020-04-30,7.5,21.5,1510.0,29.1,1241.0,31.9,5.0,32.14,0.0,36.56,0.0,40.65,0.0
2020-05-01,4.63,21.5,1510.0,29.1,1241.0,31.9,5.0,32.14,0.0,36.56,0.0,40.65,0.0
2020-05-02,11.31,21.5,1510.0,29.1,1241.0,31.9,5.0,32.14,0.0,36.56,0.0,40.65,0.0
2020-05-03,14.15,21.5,1510.0,29.1,1241.0,31.9,5.0,32.14,0.0,36.56,0.0,40.65,0.0
2020-05-04,16.15,27.23,1239.0,31.53,25.0,31.04,0.0,35.31,0.0,37.55,0.0,39.9,0.0
2020-05-05,18.24,27.25,1239.0,31.48,25.0,30.93,0.0,35.18,0.0,36.32,0.0,39.7,0.0
2020-05-06,22.39,26.75,1336.0,31.58,25.0,30.32,0.0,34.48,0.0,35.91,0.0,39.25,0.0
2020-05-07,20.94,26.5,1375.0,31.75,30.0,30.59,0.0,34.79,0.0,36.05,0.0,39.4,0.0
2020-05-08,20.05,26.68,1375.0,32.5,20.0,30.44,0.0,34.62,0.0,36.42,0.0,39.8,0.0
2020-05-09,18.71,26.68,1375.0,32.5,20.0,30.44,0.0,34.62,0.0,36.42,0.0,39.8,0.0
2020-05-10,12.71,26.68,1375.0,32.5,20.0,30.44,0.0,34.62,0.0,36.42,0.0,39.8,0.0
2020-05-11,15.32,27.0,1375.0,32.2,20.0,30.84,0.0,35.08,0.0,37.0,0.0,41.5,0.0
2020-05-12,24.24,27.25,1375.0,30.85,20.0,30.5,35.0,35.05,0.0,36.5,0.0,40.8,0.0
2020-05-13,25.3,27.0,1375.0,30.0,20.0,29.71,35.0,34.14,0.0,37.5,0.0,39.44,0.0
2020-05-14,24.47,26.85,1409.0,29.5,20.0,29.03,35.0,33.36,0.0,36.83,0.0,38.74,0.0
2020-05-15,20.14,27.0,1409.0,30.03,20.0,29.06,35.0,33.39,0.0,37.27,0.0,39.2,0.0
2020-05-16,16.19,27.0,1409.0,30.03,20.0,29.06,35.0,33.39,0.0,37.27,0.0,39.2,0.0
2020-05-17,15.62,27.0,1409.0,30.03,20.0,29.06,35.0,33.39,0.0,37.27,0.0,39.2,0.0
2020-05-18,26.12,27.25,1414.0,30.25,20.0,30.22,35.0,34.73,0.0,37.27,0.0,39.2,0.0
2020-05-19,26.06,26.6,1624.0,29.65,10.0,29.94,35.0,34.41,0.0,37.27,0.0,39.2,0.0
2020-05-20,26.83,26.5,1674.0,30.0,15.0,30.05,35.0,35.16,0.0,37.56,0.0,39.2,0.0
2020-05-21,28.12,25.8,1699.0,29.5,15.0,29.3,35.0,34.92,0.0,37.27,0.0,38.89,0.0
2020-05-22,29.44,25.4,1724.0,29.02,15.0,28.21,35.0,33.63,0.0,36.98,0.0,38.58,0.0
2020-05-23,17.48,25.4,1724.0,29.02,15.0,28.21,35.0,33.63,0.0,36.98,0.0,38.58,0.0
2020-05-24,11.49,25.4,1724.0,29.02,15.0,28.21,35.0,33.63,0.0,36.98,0.0,38.58,0.0
2020-05-25,23.79,26.15,1724.0,30.0,16.0,29.48,35.0,35.14,0.0,37.76,0.0,38.75,0.0
2020-05-26,22.21,26.33,1724.0,30.33,16.0,29.33,35.0,34.96,0.0,37.3,0.0,39.6,0.0
2020-05-27,25.05,26.58,1724.0,30.2,40.0,29.5,35.0,35.16,0.0,37.25,0.0,39.25,0.0
2020-05-28,29.29,27.0,1724.0,30.08,40.0,29.58,35.0,35.26,0.0,37.63,0.0,39.65,0.0
2020-05-29,33.08,26.7,1550.0,30.0,46.0,29.75,35.0,35.47,0.0,37.72,0.0,39.75,0.0
2020-05-30,29.71,26.7,1550.0,30.0,46.0,29.75,35.0,35.47,0.0,37.72,0.0,39.75,0.0
2020-05-31,29.7,26.7,1550.0,30.0,46.0,29.75,35.0,35.47,0.0,37.72,0.0,39.75,0.0
2020-06-01,34.23,29.24,46.0,29.45,35.0,34.57,0.0,37.29,0.0,39.3,0.0,41.31,0.0
2020-06-02,34.86,30.25,46.0,30.15,35.0,35.57,139.0,37.48,0.0,39.5,0.0,41.52,0.0
2020-06-03,32.68,31.22,46.0,30.72,35.0,35.36,139.0,38.25,0.0,39.85,0.0,41.89,0.0
2020-06-04,24.12,31.18,46.0,31.0,60.0,36.18,139.0,38.16,0.0,39.75,0.0,41.79,0.0
2020-06-05,27.7,32.77,46.0,33.52,60.0,37.3,139.0,39.59,0.0,41.24,0.0,43.36,0.0
2020-06-06,28.52,32.77,46.0,33.52,60.0,37.3,139.0,39.59,0.0,41.24,0.0,43.36,0.0
2020-06-07,19.6,32.77,46.0,33.52,60.0,37.3,139.0,39.59,0.0,41.24,0.0,43.36,0.0
2020-06-08,27.0,32.49,51.0,33.7,60.0,37.71,209.0,39.5,0.0,41.14,0.0,43.26,0.0
2020-06-09,29.07,31.4,56.0,32.3,65.0,36.6,209.0,38.45,0.0,40.04,0.0,42.11,0.0
2020-06-10,30.72,30.9,61.0,31.85,65.0,35.75,249.0,37.97,0.0,39.54,0.0,41.59,0.0
2020-06-11,23.71,30.5,61.0,31.8,55.0,34.16,249.0,37.78,0.0,39.34,0.0,41.38,0.0
2020-06-12,20.29,30.75,61.0,31.55,55.0,35.29,249.0,37.54,0.0,39.09,0.0,41.12,0.0
2020-06-13,21.2,30.75,61.0,31.55,55.0,35.29,249.0,37.54,0.0,39.09,0.0,41.12,0.0
2020-06-14,26.61,30.75,61.0,31.55,55.0,35.29,249.0,37.54,0.0,39.09,0.0,41.12,0.0
2020-06-15,31.76,30.9,71.0,31.5,55.0,34.88,249.0,37.06,0.0,38.59,0.0,40.6,0.0
2020-06-16,31.07,31.8,71.0,32.0,55.0,36.04,249.0,37.3,0.0,38.84,0.0,40.86,0.0
2020-06-17,34.26,31.6,81.0,31.83,55.0,36.12,249.0,37.16,0.0,38.69,0.0,40.7,0.0
2020-06-18,35.34,32.42,81.0,32.32,55.0,36.46,249.0,37.64,0.0,39.19,0.0,41.22,0.0
2020-06-19,33.6,32.96,81.0,33.18,55.0,37.46,249.0,37.97,0.0,39.54,0.0,41.59,0.0
2020-06-20,31.81,32.96,81.0,33.18,55.0,37.46,249.0,37.97,0.0,39.54,0.0,41.59,0.0
2020-06-21,25.91,32.96,81.0,33.18,55.0,37.46,249.0,37.97,0.0,39.54,0.0,41.59,0.0
2020-06-22,30.35,33.3,81.0,33.35,55.0,37.23,249.0,38.06,0.0,39.64,0.0,41.69,0.0
2020-06-23,34.54,35.2,81.0,34.73,55.0,38.54,249.0,39.14,0.0,40.77,0.0,42.88,0.0
2020-06-24,37.41,36.38,81.0,35.3,60.0,37.25,249.0,38.95,0.0,40.57,0.0,42.67,0.0
2020-06-25,39.43,35.97,76.0,34.57,60.0,37.51,249.0,38.2,0.0,39.79,0.0,41.85,0.0
2020-06-26,37.76,36.15,100.0,35.07,60.0,37.12,249.0,38.01,0.0,39.59,0.0,41.64,0.0
2020-06-27,30.46,36.15,100.0,35.07,60.0,37.12,249.0,38.01,0.0,39.59,0.0,41.64,0.0
2020-06-28,29.53,36.15,100.0,35.07,60.0,37.12,249.0,38.01,0.0,39.59,0.0,41.64,0.0
2020-06-29,37.4,36.75,1377.0,35.2,1342.0,37.0,1049.0,38.44,0.0,40.04,0.0,42.11,0.0
2020-06-30,37.58,35.95,1470.0,36.0,1347.0,37.2,1049.0,38.92,0.0,40.54,0.0,42.64,0.0
2020-07-01,37.45,36.0,1357.0,37.75,1049.0,39.01,0.0,40.64,0.0,42.74,0.0,42.92,0.0
2020-07-02,34.51,36.0,1357.0,37.7,1049.0,39.06,0.0,40.69,0.0,42.79,0.0,43.02,0.0
2020-07-03,34.92,36.25,1357.0,37.0,1054.0,38.54,0.0,40.14,0.0,42.22,0.0,42.08,0.0
2020-07-04,28.68,36.25,1357.0,37.0,1054.0,38.54,0.0,40.14,0.0,42.22,0.0,42.08,0.0
2020-07-05,25.86,36.25,1357.0,37.0,1054.0,38.54,0.0,40.14,0.0,42.22,0.0,42.08,0.0
2020-07-06,28.39,37.0,1357.0,38.45,1053.0,39.5,0.0,41.79,0.0,43.96,0.0,43.46,0.0
2020-07-07,35.2,37.5,1357.0,39.25,1073.0,40.5,0.0,42.5,0.0,43.46,0.0,43.93,0.0
2020-07-08,37.79,37.05,1357.0,38.6,1073.0,40.25,0.0,41.81,0.0,42.75,0.0,43.8,0.0
2020-07-09,39.95,36.6,1407.0,38.5,1073.0,40.0,0.0,41.98,0.0,42.92,0.0,43.8,0.0
2020-07-10,37.95,35.4,1407.0,37.55,1073.0,39.5,0.0,41.59,0.0,42.52,0.0,43.41,0.0
2020-07-11,29.11,35.4,1407.0,37.55,1073.0,39.5,0.0,41.59,0.0,42.52,0.0,43.41,0.0
2020-07-12,28.8,35.4,1407.0,37.55,1073.0,39.5,0.0,41.59,0.0,42.52,0.0,43.41,0.0
2020-07-13,33.96,36.3,1407.0,38.63,1073.0,40.36,0.0,42.5,0.0,43.45,0.0,43.8,0.0
2020-07-14,33.62,35.25,1407.0,37.1,1082.0,39.69,0.0,41.8,0.0,42.73,0.0,44.0,0.0
2020-07-15,31.06,35.7,1429.0,37.0,1082.0,39.69,0.0,42.32,0.0,43.26,0.0,44.05,0.0
2020-07-16,34.89,35.25,1438.0,36.85,1097.0,39.26,0.0,41.86,0.0,42.79,0.0,43.83,0.0
2020-07-17,32.17,34.76,1438.0,36.7,1097.0,38.74,0.0,41.31,0.0,42.22,0.0,43.55,0.0
2020-07-18,30.83,34.76,1438.0,36.7,1097.0,38.74,0.0,41.31,0.0,42.22,0.0,43.55,0.0
2020-07-19,30.45,34.76,1438.0,36.7,1097.0,38.74,0.0,41.31,0.0,42.22,0.0,43.55,0.0
2020-07-20,35.55,33.6,1438.0,35.32,1097.0,37.3,0.0,40.17,0.0,41.05,0.0,42.32,0.0
2020-07-21,36.07,34.15,1438.0,35.6,1117.0,38.0,0.0,40.42,0.0,41.3,0.0,42.91,0.0
2020-07-22,40.84,34.2,1438.0,35.68,1117.0,37.86,0.0,40.27,0.0,41.14,0.0,42.57,0.0
2020-07-23,42.04,34.8,1438.0,36.05,1127.0,37.55,0.0,40.9,0.0,42.32,0.0,43.31,0.0
2020-07-24,36.1,34.5,1438.0,36.05,1127.0,37.75,0.0,39.85,0.0,42.4,0.0,43.16,0.0
2020-07-25,33.32,34.5,1438.0,36.05,1127.0,37.75,0.0,39.85,0.0,42.4,0.0,43.16,0.0
2020-07-26,29.78,34.5,1438.0,36.05,1127.0,37.75,0.0,39.85,0.0,42.4,0.0,43.16,0.0
2020-07-27,38.28,33.9,1458.0,35.53,1127.0,37.28,0.0,39.35,0.0,41.87,0.0,42.32,0.0
2020-07-28,35.89,34.15,1463.0,35.6,1127.0,37.33,0.0,39.4,0.0,41.92,0.0,42.45,0.0
2020-07-29,37.75,35.5,1457.0,36.45,1127.0,38.35,5.0,41.22,0.0,42.4,0.0,42.91,0.0
2020-07-30,40.45,35.9,1457.0,36.85,1127.0,38.54,5.0,41.42,0.0,42.61,0.0,42.96,0.0
2020-07-31,42.07,36.35,1462.0,37.05,1127.0,39.0,10.0,41.0,0.0,42.85,0.0,43.01,0.0
2020-08-01,33.5,36.35,1462.0,37.05,1127.0,39.0,10.0,41.0,0.0,42.85,0.0,43.01,0.0
2020-08-02,28.64,36.35,1462.0,37.05,1127.0,39.0,10.0,41.0,0.0,42.85,0.0,43.01,0.0
2020-08-03,36.62,38.75,1127.0,39.25,10.0,41.0,0.0,44.24,0.0,43.11,0.0,45.98,0.0
2020-08-04,35.4,39.1,1127.0,40.5,20.0,42.3,0.0,44.4,4.0,43.41,0.0,46.29,0.0
2020-08-05,36.43,39.35,1127.0,40.9,20.0,42.54,0.0,44.65,4.0,43.41,0.0,46.29,0.0
2020-08-06,37.36,39.2,1127.0,41.0,20.0,43.4,0.0,46.1,4.0,43.8,0.0,46.71,0.0
2020-08-07,38.6,39.35,1127.0,41.0,45.0,43.91,0.0,46.64,4.0,44.05,0.0,46.97,0.0
2020-08-08,36.91,39.35,1127.0,41.0,45.0,43.91,0.0,46.64,4.0,44.05,0.0,46.97,0.0
2020-08-09,34.65,39.35,1127.0,41.0,45.0,43.91,0.0,46.64,4.0,44.05,0.0,46.97,0.0
2020-08-10,38.09,38.8,1127.0,40.75,55.0,43.25,0.0,46.5,4.0,43.8,0.0,46.71,0.0
2020-08-11,38.88,38.0,1127.0,40.25,55.0,42.75,5.0,46.0,4.0,43.31,0.0,46.19,0.0
2020-08-12,39.27,37.0,1127.0,39.4,55.0,41.9,5.0,45.15,4.0,42.77,0.0,45.61,0.0
2020-08-13,40.52,36.9,1127.0,39.65,55.0,42.12,5.0,45.13,4.0,42.82,0.0,45.66,0.0
2020-08-14,36.71,36.78,1127.0,39.3,55.0,41.25,10.0,46.02,4.0,42.82,0.0,45.66,0.0
2020-08-15,31.55,36.78,1127.0,39.3,55.0,41.25,10.0,46.02,4.0,42.82,0.0,45.66,0.0
2020-08-16,29.08,36.78,1127.0,39.3,55.0,41.25,10.0,46.02,4.0,42.82,0.0,45.66,0.0
2020-08-17,36.21,37.6,1132.0,39.85,55.0,41.5,10.0,45.53,4.0,42.57,0.0,45.4,0.0
