date,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,surface_pressure_mean,et0_fao_evapotranspiration_sum,std_avg_temperature,sunrise,sunset,peninsular_max_temp,peninsular_min_temp,is_national_holiday
2020-06-04,53.77996505761232,17.40061626555651,21.484983490289437,13.978892226965593,15.94393176192491,23.159394467355217,53.61082037269561,19.077750102768423,6.610354644243384,6.610354644243384,0.0,8.360015573368745,935.7622972356678,3.7618695789601424,3.40845139510501,1591245902,1591299674,27.35,7.6,0
2020-06-05,10.122491952041415,18.19790789788884,24.45115323323373,12.152068414472447,17.111893361471875,17.276799293621245,38.28037787482608,28.46959384733356,0.10596333382345925,0.10596333382345925,0.0,0.5225319767901455,939.9352126426505,5.451194035311627,3.1467190209683316,1591332285,1591386113,28.45,6.4240003,0
2020-06-06,22.915746112673098,19.375827773656376,24.704540174080655,13.909441948592521,18.570044847112086,19.362794873175865,43.604216199007105,25.524417006592994,2.3481330672101524,2.3481330672101524,0.0,2.927243908994606,938.3295688463652,5.265363372011812,3.3407824844958873,1591418669,1591472550,29.35,8.5,0
2020-06-07,49.12835044943651,17.34146894309472,21.350527207028247,13.771325081723493,16.041070935872686,20.62863865084527,46.377888463282034,20.62724861262629,4.415554998775671,4.415554998775671,0.0,6.150409492640196,938.4676425325301,4.151250618575196,4.31642999222348,1591505056,1591558986,27.3,6.0,0
2020-06-08,32.74492598430595,15.53245372106033,19.74212555194006,11.49752361106742,13.70605414610078,18.45709552644706,41.32282506119464,22.446032387863845,1.949724502340347,1.949724502340347,0.0,3.767634666160725,942.171665856397,4.218084869356829,3.8478942912556495,1591591445,1591645421,26.35,3.3,0
2020-06-09,28.19940259683744,15.927983547920663,20.879464219510805,10.818575367125288,14.377177381557328,17.36963614510012,39.407899987646054,24.499639519992414,0.6216762464789948,0.6216762464789948,0.0,1.6939299435564152,944.3319525221348,4.628477321886316,3.8601015303383903,1591677836,1591731855,28.0,3.65,0
2020-06-10,19.62656051358753,17.12896983527179,22.307491890188665,11.538624121634339,15.874091321505457,17.546392084210822,38.9576172575021,25.20689040538191,0.19430050343720806,0.19430050343720806,0.0,0.9800332811585936,943.0261695712185,5.0694039725396856,3.6223820710815433,1591764229,1591818288,28.75,4.85,0
2020-06-11,36.19253846718928,17.338728617562687,21.72636428928536,12.983760847824891,15.570579397143781,25.427311537012447,55.91857693909588,21.437153413492705,3.047141239082036,3.047141239082036,0.0,4.679753830100076,936.3802555625781,4.521793636820564,3.6915459045914356,1591850624,1591904719,27.35,6.95,0
2020-06-12,41.417406856174956,16.414046045211858,20.56504983089062,12.601977440353778,14.004077067851105,23.89719811257688,52.635734380652266,21.304167239798257,3.2082482081534853,3.2082482081534853,0.0,6.206532909611218,934.5989485553329,4.209020187745064,3.8669208334819976,1591937020,1591991148,25.7175,5.4,0
2020-06-13,21.59940673294659,17.045633761322282,22.07355510173618,11.901197330842173,15.176649035505033,19.26621829253427,43.036754005596926,23.44586617970245,0.47363180321783604,0.47363180321783604,0.0,2.0299056111559044,941.9471686677655,4.510461151876315,3.202862453493309,1592023419,1592077576,26.25,7.0,0
2020-06-14,18.85989805427207,18.175758574763993,23.52110577585511,12.742616167659529,16.930527351283768,17.154610532355257,38.3596690791139,23.940824598017365,0.19262121943054367,0.19262121943054367,0.0,0.9985770526016193,946.3865927714866,4.875576716234053,3.277472899689524,1592109819,1592164002,27.85,6.8,0
2020-06-15,22.714183599728692,18.946052714504344,24.398911421971295,13.453408523420368,18.051746644473962,17.235982837554747,38.98321067895343,25.664046565953615,0.62745816562574,0.62745816562574,0.0,1.6717596325633566,947.9565695771474,5.251820703684644,3.3925501458120517,1592196221,1592250426,28.6945,7.5740004,0
2020-06-16,32.37653945138785,18.39449199109444,22.764599373820836,14.324563465492586,17.608815934772196,19.605185828346105,44.75272495851912,22.784528826542715,2.957297934257851,2.957297934257851,0.0,5.202991351641918,946.0830118376377,4.6825562708704895,3.7558249198636475,1592282625,1592336849,28.7,8.35,0
2020-06-17,32.21635097589482,18.020297625168265,22.698179834378323,13.277150058804809,17.24060686734283,16.347479061982206,38.165448277168416,23.671561665006564,1.878172136772733,1.878172136772733,0.0,3.272079400464825,943.5862034109433,4.711297701953194,3.8918541875170956,1592369031,1592423269,29.934,6.7,0
2020-06-18,33.09375254753895,18.534597233232084,23.594231018511937,13.677536188084815,17.95369571992479,16.78978582311183,37.611564084088286,25.483221039067814,1.0221384997297975,1.0221384997297975,0.0,3.2779075558506823,942.1919856340219,5.079871646977423,3.7815892721480115,1592455438,1592509688,29.3,7.25,0
2020-06-19,25.812763344921166,19.464381838297268,24.732461004047018,14.296269504350448,19.009087115934722,16.110689112321936,35.831609430496925,26.759889523945045,0.7931338543631906,0.7931338543631906,0.0,2.567386440892345,945.8423641091164,5.406482930826575,3.254784958614839,1592541847,1592596104,30.034,6.409,0
2020-06-20,11.461244585783232,21.112741990466084,27.112033417869135,14.609628918685845,20.81885599323445,15.380259773886744,34.71167815636809,28.641472711031007,0.12031751978242733,0.12031751978242733,0.0,0.5078104001644294,948.8891597092444,6.020627335147197,3.2640558330385487,1592628257,1592682518,33.4,9.209,0
2020-06-21,5.0826396241660845,22.687016090248395,29.077599827310216,16.06522020026306,22.45807467822221,16.876504714292917,36.8197245515858,28.556002407152683,0.10500422347537106,0.10500422347537106,0.0,0.4522205884678013,950.2348100538348,6.292724402579093,3.7628346471432255,1592714669,1592768930,35.533,9.809,0
2020-06-22,2.4182666050891224,23.291405791254537,29.470454158074517,17.201033407464532,22.931087820050266,17.265743972542058,37.24804900536965,29.64123432781546,0.0004381492197505012,0.0004381492197505012,0.0,0.004381492197505011,948.6008175257316,6.7710122470080565,3.6986557418116415,1592801083,1592855339,37.25,10.809,0
2020-06-23,2.374616262395575,24.11072214237324,30.58056447418397,17.700515847063414,24.059781629575006,17.41253846327393,37.7534721240237,28.558676421761607,0.028322582175212278,0.028322582175212278,0.0,0.0362772533953106,944.9263742979929,6.832514461396821,3.137444406134076,1592887498,1592941747,38.1,11.059,0
2020-06-24,17.720291729224805,23.774734009395136,29.49344566929963,18.500187347818816,23.816007276907033,16.63735803531281,39.72471461101757,25.26135695821278,0.34146311003177887,0.34146311003177887,0.0,0.7418180524593272,944.5018414540743,6.011844537673324,2.8282413319612445,1592973916,1593028153,35.7,14.309,0
2020-06-25,27.77795584894791,23.29051708268418,29.053737441079935,18.001879369988483,23.200557098655302,17.55121593069851,40.23770869319278,25.77175275498427,1.4875505866168817,1.4875505866168817,0.0,1.7331341206975595,943.9428773618159,6.073646438365232,3.1765855852924636,1593060336,1593114558,34.2,12.75,0
2020-06-26,12.188520192344537,22.348820787452496,27.534070022243252,17.20797634028619,21.732687986689534,18.824624786834576,41.735828606825805,26.086987561068167,0.3350590538316805,0.3350590538316805,0.0,1.0980193362740884,943.2868176546467,5.998200821773073,3.1130998163740697,1593146758,1593200961,32.9,12.0,0
2020-06-27,10.98508419699547,22.67641179625911,28.460605646538532,16.722386064957842,22.484308776488124,15.692709903648677,35.83691900270558,26.20124349792092,0.45156879791182364,0.45156879791182364,0.0,1.2715497478220972,944.6067130490403,5.7849451998602754,2.9304707340774487,1593233182,1593287361,33.35,12.45,0
2020-06-28,17.344201082321263,23.58433266918943,29.345082127260387,17.809313130608963,23.988022472312018,16.02952820520285,35.772075087179246,26.965368997928827,0.37728600980232846,0.37728600980232846,0.0,1.3121709434141227,946.0595076840938,6.007903454530705,3.5906552638720144,1593319607,1593373761,35.8,12.224,0
2020-06-29,15.113544868042155,23.817078071275297,29.814320507710352,18.2993822506965,23.93882123010936,16.49273691693347,36.234653767383676,27.555780387832225,0.26163653762134526,0.26163653762134526,0.0,1.1881946750146222,945.0650119852686,6.2297764461355145,4.4345946725182745,1593406035,1593460158,37.35,12.7,0
2020-06-30,11.894675994976996,24.576114677912607,30.76090199801994,18.60542071549375,24.723051290724012,18.04102035117453,40.1815663354816,27.624060261822322,0.07842930323009063,0.07842930323009063,0.0,0.31526190137393484,942.2606833718912,6.7331522330574405,3.682286812551177,1593492464,1593546553,37.4,11.5,0
2020-07-01,10.169378250583362,24.624045698733248,30.887198218186132,18.385251332293223,24.47335662091676,18.83839431736174,42.29025859201529,27.515120278581485,0.25179449490663824,0.25179449490663824,0.0,1.0937801388164212,942.3184083627607,6.62086831263617,3.9277782232754883,1593578895,1593632947,35.75,14.05,0
2020-07-02,22.963684595051205,23.07334491305528,28.351738524611427,17.576899455372168,22.546739029108288,20.185283231406824,45.018594239897084,26.143275644674233,0.981856224599794,0.981856224599794,0.0,2.5449216588404506,944.5118547969731,6.180486018378752,5.03495742104371,1593665327,1593719338,36.634003,10.009,0
2020-07-03,21.56397627623854,21.3854426565892,27.045054097357557,16.09891800138611,20.512004281253898,17.188584461123895,37.23638622751941,28.595471805878358,0.440255765773331,0.440255765773331,0.0,1.0642045724043043,947.4036430728746,6.068112240411708,4.376519464161066,1593751760,1593805728,34.3,7.859,0
2020-07-04,11.307054038531009,22.52458563650694,29.065576460905127,15.979964814434057,22.158763652147663,16.142241235450363,35.42772567462529,29.40926247845816,0.02045961200967603,0.02045961200967603,0.0,0.1337214817625574,949.1565866365871,6.476872133420885,3.7844568378494805,1593838195,1593892115,35.95,8.25,0
2020-07-05,2.221021522484283,24.30683684238102,30.834895909738393,17.585546072038056,24.044702777315198,17.405336170300124,37.56747522577629,29.057934611614414,0.02868128559423865,0.02868128559423865,0.0,0.11915801040332652,948.1914029336432,6.8035808526553785,3.6595757703035217,1593924631,1593978501,37.95,10.7,0
2020-07-06,6.786825197706325,24.857119798196283,31.25052669159812,18.74142783684283,24.475160184695817,18.57891441922402,40.186020751096855,27.770889678097685,0.2775249400689135,0.2775249400689135,0.0,0.7279680311151137,946.3810180732106,6.612398423144241,4.944058033271697,1594011068,1594064885,39.5,10.959,0
2020-07-07,1.5952298733253467,25.091756678246348,31.8442614757182,18.743250267493455,24.652085781134097,18.048975922272096,40.16117861294843,29.014302518616898,0.0,0.0,0.0,0.0,944.6875347215569,7.126475105988238,5.078657155429777,1594097506,1594151266,40.5,9.809,0
2020-07-08,5.220331024297454,24.798624625310907,31.06298267512012,18.840535231933025,24.43327658799266,19.906352548933583,46.027945098562824,25.345308700532815,0.11981553068032703,0.11981553068032703,0.0,0.2757217505415107,943.7715146762399,6.661835929441376,3.723135191570941,1594183945,1594237646,37.55,11.95,0
2020-07-09,19.8584100523574,23.885210534576622,30.091916490090366,18.41190681077541,23.873609029582465,16.81219327062088,39.48926391543345,26.047343673417764,0.3808898127551428,0.3808898127551428,0.0,0.9590863096649758,945.0182175091899,5.9476884892053645,2.9234134114640793,1594270385,1594324023,34.2,14.0,0
2020-07-10,18.732667265059092,23.64393413902088,29.4952799461812,18.125691255015337,23.593883703857987,18.183820209105086,39.10014950803175,26.02770810605702,0.38878066532405614,0.38878066532405614,0.0,1.3539285206090192,944.3403153892749,5.8408344336760285,3.9866876024435114,1594356826,1594410399,36.35,12.5,0
2020-07-11,11.734997408927095,24.33085373626,30.551293964415457,18.46162850167512,24.15559541147193,19.431452351360303,41.71651240923177,27.211867598697214,0.04147061613622345,0.04147061613622345,0.0,0.3727924552166828,944.9000382176596,6.486160056008199,4.156870397805907,1594443267,1594496772,38.85,11.259,0
2020-07-12,30.46824940827889,23.974066626884664,29.60085124493664,19.4106327788408,24.3167059875211,20.07946616948094,44.49343957941825,23.972556779553827,1.533124231400694,1.533124231400694,0.0,2.221406662555929,945.8222637457905,5.715295012370157,3.6468887124578258,1594529709,1594583143,36.1,12.809,0
2020-07-13,15.615116660770878,23.797353214060706,29.502734739833706,18.630656438637413,23.800152948983232,18.327566074083187,39.90813506825404,26.768059257853878,0.6744309910496615,0.6744309910496615,0.0,1.2371875444671063,947.2548646745403,6.2039598855432505,3.829267827159405,1594616153,1594669512,36.35,11.75,0
2020-07-14,18.567370246927133,22.733214766845553,27.8916392511359,18.293619794345084,21.97603589667293,19.196710333396574,42.355918002978306,24.858868361555125,1.1373054966481686,1.1373054966481686,0.0,1.4616041360337717,944.7965195803293,5.811690560678233,4.350364457927669,1594702598,1594755879,35.95,10.65,0
2020-07-15,15.483471633466161,22.299576205656145,27.796875361403224,17.04385034048364,21.453475168365973,18.68570076116223,40.398125297753715,26.52563097835539,0.22943722292486776,0.22943722292486776,0.0,0.8787036158674424,945.2641363960893,6.002827003114082,4.339169478431949,1594789044,1594842244,36.15,9.2,0
2020-07-16,16.220105899457515,23.098776518326492,28.976925746744875,17.803763614389137,22.624493800104286,18.434906791816868,40.443470498531596,27.848451991335835,0.058428196493225226,0.058428196493225226,0.0,0.2224738731047131,946.3809062534388,6.446167571349746,4.522048028532571,1594875491,1594928607,38.95,10.1,0
2020-07-17,12.996688018719647,23.580454968794868,29.661237192245252,18.248957398152395,23.17899928798171,17.950007053496893,39.63062652078294,27.82693554443549,0.07599567144816499,0.07599567144816499,0.0,0.3811502948663209,944.992615368405,6.532731441407376,4.484117371239093,1594961940,1595014968,38.75,10.5,0
2020-07-18,7.073719367882846,24.01647020971014,30.938639299787063,17.919008666624308,24.325699037511416,16.879639582839257,36.97563584286511,28.793877393318475,0.0030545937485177686,0.0030545937485177686,0.0,0.03054593748517768,943.9667609317934,6.60342925839717,3.353547732064574,1595048389,1595101327,38.7,11.45,0
2020-07-19,3.4061450369427613,25.03243098571461,31.68752054680043,18.442701439870593,25.18112665123772,17.1286525449268,38.492922437439724,27.246198358867332,0.018426773545826808,0.018426773545826808,0.0,0.11735956299704342,943.7795815695703,6.61975370671987,3.0581390163441147,1595134840,1595187684,37.35,13.0,0
2020-07-20,3.878536009501813,25.180599364598898,31.410963026059868,19.038990091238578,25.17025835460924,17.27098337948426,37.56721780205023,26.930393800692503,0.058491638852886975,0.058491638852886975,0.0,0.4801320969501492,944.3505387601781,6.404948111121126,3.7354443302997358,1595221291,1595274039,38.4,14.1,0
2020-07-21,15.658186808307226,24.99888562711148,30.791869887673897,19.772838094299587,24.978460909105276,19.09727207078768,44.40568239413469,23.78290140950845,0.41361445876990194,0.41361445876990194,0.0,1.1219426394093195,945.8115624352362,6.009396868178548,3.037582859079055,1595307744,1595360393,36.25,13.358999,0
2020-07-22,14.86261738321601,24.856026963341883,30.501934071244705,19.514105105352666,25.032259203678404,16.634806425277475,38.68195101437375,24.92667937437746,0.2715655583487489,0.2715655583487489,0.0,0.8192362725102376,946.5395781068871,5.845122647257468,2.4418951952461256,1595394196,1595446745,35.05,14.9,0
2020-07-23,4.7359027731004,25.616159731840774,31.863741129570172,19.246674720553898,25.787174387218794,17.030934737788346,37.24299481873429,26.42356543186454,0.0337582443918085,0.0337582443918085,0.0,0.2628065265854001,945.3271894063543,6.3132803602329695,3.427429116739174,1595480650,1595533095,37.9,14.1,0
2020-07-24,6.67822483242194,25.460952276862965,31.32913442042353,19.994523016125555,25.27612725785897,17.19813770725427,38.02083232964948,26.509005162136955,0.08144061379152216,0.08144061379152216,0.0,0.35364986007683824,944.0563124498213,6.4731667902759344,4.443245539890101,1595567104,1595619444,38.55,13.0,0
2020-07-25,8.90229305119208,25.38420356632879,31.803588359185298,19.388909556551354,25.410191854592153,17.573327466128912,38.66603328352622,27.83317101851413,0.021156856234881186,0.021156856234881186,0.0,0.15406962955936063,943.5791236754732,6.7066165457333335,4.06303934034216,1595653559,1595705791,38.7,12.0,0
2020-07-26,4.091704969948377,26.09681361577276,32.91283079332558,19.45425241252497,26.196481210880567,15.56436866869931,34.73621636168556,27.62312163038151,0.01099641891571407,0.01099641891571407,0.0,0.1099641891571407,944.0000830208382,6.5650372341867085,4.075634433667291,1595740013,1595792137,40.65,13.15,0
2020-07-27,1.6297899558781772,27.013346304583955,33.99992334732574,20.430457016404088,27.09175466697311,18.984262156561766,42.050785035866184,26.66429556198517,0.0,0.0,0.0,0.0,944.7613604597306,7.1209667740659945,3.4892835965191007,1595826469,1595878481,39.3,14.25,0
2020-07-28,6.662425363533365,26.222944971115936,32.01335557087344,20.748230133015422,26.31073779921549,18.464922332801706,40.69940750840527,25.660916239782452,0.36314409294415656,0.36314409294415656,0.0,0.7286617179718237,944.6409131177173,6.408376101409905,4.148618691086561,1595912924,1595964824,38.6,14.05,0
2020-07-29,5.1697800963872185,26.22032871302958,32.73623996686453,19.924532078264388,26.73207267503775,16.800233880962548,37.403233733144006,26.07401915445304,0.07447035050455328,0.07447035050455328,0.0,0.3828894527976721,943.9990891654611,6.328152765910134,3.648030500761023,1595999380,1596051165,38.95,14.15,0
2020-07-30,4.410357924680342,27.737733226559552,34.59709590732838,21.087614465435735,27.83202316164582,20.088279020747365,46.03213174680627,25.32355335657481,0.07385492260747209,0.07385492260747209,0.0,0.30230715110120343,943.6241447281775,7.014894250078856,2.5257058972421316,1596085835,1596137504,39.4,15.892,0
2020-07-31,5.220547477963669,27.61694162929338,34.556887997646754,20.552126675422496,27.77464026829414,15.785800912451187,36.19129091291562,26.796096776233618,0.015832068491201362,0.015832068491201362,0.0,0.08470884915176462,945.0424089771183,6.888238232073038,3.5245810302195704,1596172291,1596223843,39.45,15.25,0
2020-08-01,7.922746843840328,27.337211726587636,33.99989801278551,20.92482853210131,27.02288802393368,19.820865084293825,44.15216188692509,25.986043316890388,0.26063517442133427,0.26063517442133427,0.0,0.8563732232920649,946.3877094891817,6.864590971168519,5.007177922483247,1596258746,1596310180,41.25,14.65,0
2020-08-02,14.785766724216002,25.39180736049249,31.551547855047207,20.19062948554195,24.897656298116406,20.3977506313084,44.468726659488695,25.402076001201607,0.3055362547056072,0.3055362547056072,0.0,1.03928322977438,945.3083132612373,6.53713436989755,5.130920997633685,1596345202,1596396515,39.5,12.509,0
2020-08-03,22.839005125701807,23.28460499360694,28.85538191339586,18.338055221956587,22.712621090990474,18.571764204573395,41.015434761150374,25.44186182785499,0.3171241868685662,0.3171241868685662,0.0,1.0487458299735948,943.6345689066032,6.036731221581766,3.9931734023683045,1596431659,1596482848,35.584,11.5,0
2020-08-04,24.43476544688698,23.14212721320401,28.449407716430102,18.10598981871499,23.224662014715552,16.47207521824851,36.45588514325919,25.87336335357081,0.1571131607760594,0.1571131607760594,0.0,0.7694686872519703,943.2561925910488,5.861105051508721,3.7699339540618695,1596518116,1596569179,35.45,10.45,0
2020-08-05,10.067612480033667,24.73518874976503,31.436851783606667,18.405424963824007,25.11836042163715,15.495504093777175,33.92297747110033,26.478724545052096,0.0030049882226596517,0.0030049882226596517,0.0,0.02993723220920494,942.2450575183798,6.146791527140746,3.3279874905008304,1596604573,1596655509,38.0,11.25,0
2020-08-06,1.3548581787803469,26.375282545424668,33.1265138867303,19.658307986686413,26.602716333560004,16.102176579468647,35.91359068499699,25.35434457461778,0.0,0.0,0.0,0.0,943.7434933105661,6.5789119531123035,2.9258188090313575,1596691031,1596741837,38.9,13.5,0
2020-08-07,2.1827392266416155,26.920047847264215,33.44598305330356,20.771967851511135,27.044711800316588,16.52825654326353,38.31862580174192,25.146070491233065,0.007422647005881522,0.007422647005881522,0.0,0.07422646998371521,946.6597951289546,6.597953335413802,2.9929498671262507,1596777489,1596828164,38.65,16.5,0
2020-08-08,5.668773212309792,27.03135597045833,33.07849766151383,20.914282638077015,27.076936093529152,15.492575700056523,37.955861688720375,22.848107341618046,0.05105219251470379,0.05105219251470379,0.0,0.25387753166057947,947.724292316341,5.978665860411628,3.224362181821741,1596863947,1596914489,38.1,15.7,0
2020-08-09,14.149059512484232,27.164123045274682,33.37495769417045,21.27840281997876,27.230685396305596,17.62884148285744,39.802030437366604,23.915675722145807,0.12604883532032135,0.12604883532032135,0.0,0.3658911603345507,944.6497736723505,6.469229111983392,3.3613459447689396,1596950406,1597000813,38.45,15.95,0
2020-08-10,17.43781881956951,25.768711469669565,31.341965277403187,20.8694340401672,25.642854101019275,17.930410246082943,42.305746807192605,21.295484770510207,0.09282617260766961,0.09282617260766961,0.0,0.6877836013217593,941.9143334043424,5.673216573941091,3.112062467972361,1597036864,1597087135,35.55,15.6,0
2020-08-11,47.38744231252306,23.77827849376098,28.957615690900315,19.566533300131777,24.1322676979704,19.9947009603057,47.61569299652762,17.48365841752439,4.5455295198023915,4.5455295198023915,0.0,4.721746588878876,941.9188319371848,4.564070110666375,2.349428132478862,1597123323,1597173456,33.6,15.15,0
2020-08-12,38.82694154857434,22.50698801363748,27.58188955868658,17.869958140205778,22.808970927210485,18.23513796751925,42.73606236837736,20.610379274771145,3.590692462905733,3.590692462905733,0.0,4.259432955461743,942.634860194509,4.485620536836748,3.0312755515689536,1597209782,1597259777,31.95,12.4,0
2020-08-13,15.049183162200807,22.915819274565614,28.77406609833032,17.703308717860445,23.383176192264262,14.361897568029734,32.398382807657036,24.612040980885077,0.16436327554575927,0.16436327554575927,0.0,0.7388397445018883,943.9970211272906,5.23311321138615,3.329701559676868,1597296241,1597346096,33.85,11.95,0
2020-08-14,14.567154668520274,23.052285219684208,28.895380473102193,17.613280574075652,23.395203842555322,16.444601815244116,36.441741598424485,24.138198765988395,0.15495423074495243,0.15495423074495243,0.0,0.664803000837958,943.4227774716004,5.45495844194098,3.0864720009638273,1597382700,1597432414,33.45,11.259,0
2020-08-15,18.085423600170802,22.44385299298535,28.186142828959287,17.24572839278048,22.063507138002976,19.40269006719672,43.29638658367326,24.722002996094805,0.4694514736223093,0.4694514736223093,0.0,1.5754181884298533,942.3881105963137,5.624243844374616,3.2087733878936184,1597469159,1597518731,32.85,11.15,1
2020-08-16,14.395802769226874,21.914636844478693,27.65620981566514,16.624338209289732,20.88171821198349,18.43584563286574,40.987310152763285,24.660901200018973,0.5251069303468028,0.5251069303468028,0.0,1.3004079115875327,942.5552883667133,5.604649472392845,3.3779003520540902,1597555618,1597605048,31.8,9.7,0
2020-08-17,20.9014808716044,22.431722890018193,28.157430499963027,17.14319198737795,21.927538209268988,18.160289080583293,40.40274431922837,21.18552945501115,1.780262936221914,1.780262936221914,0.0,2.5070337080428113,943.224801337195,4.9978585123444645,3.2441619995484174,1597642076,1597691364,32.8,10.809,0
2020-08-18,17.780639373679076,23.378979648687093,28.64337786720496,18.53012248493159,23.534600206588234,14.595165356408797,34.91798907572847,19.223122243039416,0.6205145817095912,0.6205145817095912,0.0,1.7630496134326223,942.9270542063906,4.450408918659386,3.228198164295232,1597728535,1597777679,34.45,13.15,0
2020-08-19,5.984649315240863,24.69195256152246,31.289103790697325,18.3877820238462,24.307260104856066,19.665262304471216,43.285537709299746,24.95140731474016,0.6089032793158763,0.6089032793158763,0.0,0.9241035431390197,939.352491090373,6.203980702464665,2.743936550946846,1597814994,1597863994,36.0,13.0,0
2020-08-20,7.767442987083377,24.59006307348932,31.429722793406317,18.201744577284373,24.001699682920762,20.288703998185742,45.215462858513575,23.836790502616644,0.7743080743506817,0.7743080743506817,0.0,1.4223406694176985,938.5994414341532,6.121548738037756,3.046854434892086,1597901452,1597950308,36.7,12.65,0
2020-08-21,11.721168189485565,24.37879921596104,30.9809960507798,18.496087730615823,25.083603407984,17.105358791723983,39.57774461705126,22.690301388164244,0.7205682963803763,0.7205682963803763,0.0,2.3126946671093593,943.7570831132706,5.295987935255697,3.8981737148906723,1597987910,1598036622,36.85,11.9,0
2020-08-22,13.099918606989386,24.21844789792264,30.505885372308814,18.709598423904907,24.533325298806634,16.21929066532475,35.6710785304906,24.370941003019812,0.12729805978300007,0.12729805978300007,0.0,0.5989402994513731,948.772124897864,5.620904648863027,4.3946856842936155,1598074368,1598122934,36.55,10.1,0
2020-08-23,18.06182797258373,23.505456937657357,29.45403180788406,18.429475495510584,23.284191379197797,16.758255391760148,36.4544888783716,23.807009557463363,0.11210869100637913,0.11210869100637913,0.0,0.6249664026308693,948.1143732712968,5.486222857299128,3.933347889751204,1598160826,1598209245,37.05,11.8,0
2020-08-24,20.84435640014147,23.247834074666276,29.143131547994184,18.37892962848845,23.632389188611587,15.207012507091022,33.62609641663505,23.80205331309586,0.08341752543708195,0.08341752543708195,0.0,0.5116800265616841,945.0825717308969,5.2833040559568145,3.327281214363116,1598247284,1598295555,35.55,11.009,0
2020-08-25,3.7907812680744857,24.774332440658508,31.949999316212324,18.325359422796033,25.30462780864914,15.445807431158991,34.30843558896386,24.483351574728456,0.017302645101108315,0.017302645101108315,0.0,0.15206959793830732,944.6018460826258,5.736247276070769,3.0055074375237,1598333742,1598381863,36.8,12.45,0
2020-08-26,5.2825227587270165,25.487690310267077,32.214958900268535,19.34939371046312,26.232662130502916,14.377225604985853,32.66628739578294,23.678386081202866,0.029642564566633414,0.029642564566633414,0.0,0.233404875966418,947.1131768392188,5.689671182188454,3.1512645832237887,1598420200,1598468170,37.85,12.459,0
2020-08-27,9.111557947958174,25.624434709279907,32.294744249876175,19.655940302960392,26.18722908833215,17.96153562778562,38.90400033904687,23.247542905816694,0.19191588009296567,0.19191588009296567,0.0,0.6813348827649437,945.7647332579369,5.817176930390403,3.2887924256872885,1598506659,1598554476,37.9,14.559,0
2020-08-28,22.268995340913207,23.379451528240786,28.738098756906275,18.267822451726715,23.104857441164878,20.855486445985317,45.79209119587465,20.89804823001155,2.5248917197522873,2.5248917197522873,0.0,2.8839507343989563,938.9179444855847,5.313620005053046,4.53225189162555,1598593117,1598640782,34.1,10.709,0
2020-08-29,41.93985952739214,18.879756443296234,23.33050515248831,14.83989157884206,17.051872216469874,21.772201651776115,48.22736504922015,20.665876515834245,3.3055163704643884,3.3055163704643884,0.0,4.481408796977022,936.6904541265079,4.7645239729505615,4.259656655038086,1598679575,1598727086,29.0685,8.5,0
2020-08-30,22.37782022039154,17.72199879585754,22.826756274445135,13.032654649396644,15.596490923233327,16.749407853997692,37.586355191084046,21.629332953880695,0.42383671855464006,0.42383671855464006,0.0,1.3148567566285605,941.9595860341666,4.652230705800686,4.535175304695951,1598766033,1598813390,28.9,6.25,0
2020-08-31,15.961111332639941,18.494045993752646,24.629648671253552,12.396650674838565,17.036742909442292,14.491514988781443,32.56948148748398,23.11241436623504,0.0430459374851776,0.0430459374851776,0.0,0.21495201505162118,944.9503961677062,4.799481220992032,3.753333005142555,1598852491,1598899693,30.6,5.2,0
2020-09-01,17.92649372723016,19.59528026741089,25.069393307130717,14.592145664492334,18.74185399315353,15.73715520483328,34.79745522312211,18.346284111211247,0.059440267830321414,0.059440267830321414,0.0,0.3401476703188982,942.1098301059899,4.127821153787017,2.963745816265729,1598938949,1598985996,31.0,8.559,0
2020-09-02,22.050402317019078,20.034822984410837,25.695177766198164,14.857153471265962,19.384318334729425,15.48687742466284,34.033725302988984,22.564848890891557,0.16605875549741853,0.16605875549741853,0.0,0.5905567676959309,944.1383038147441,4.815201364331452,2.9823371265137855,1599025407,1599072298,32.05,8.408999,0
2020-09-03,3.0030179145025078,21.373789064763734,28.00990529582281,15.206396924711429,20.913658404342453,14.781114455433485,32.379366734825844,23.276947224462045,0.0010278818637448816,0.0010278818637448816,0.0,0.010015968631915131,948.2571297672296,5.178213863722748,2.641518062462037,1599111865,1599158600,34.25,7.4089994,0
2020-09-04,2.234367354520752,22.25602015824886,28.904462905341475,16.173058815766137,21.966197698606976,14.887570088294675,33.437567686204524,23.140866555202454,0.005983889074372719,0.005983889074372719,0.0,0.029913516419231935,949.7243991918449,5.391945451525124,2.146361201883561,1599198323,1599244902,34.4,11.0,0
2020-09-05,5.132195321160836,22.116167542865167,28.145290297683633,16.799512730916973,22.051580864831344,17.388224167225964,37.19006002971588,21.94385753134437,0.34916045111553123,0.34916045111553123,0.0,0.8144911381998117,947.6199106615124,4.976351824339556,2.981014039908402,1599284781,1599331204,35.1,12.609,0
