date,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,surface_pressure_mean,et0_fao_evapotranspiration_sum,sunrise,sunset,peninsular_max_temperature,peninsular_min_temperature,max_windspeed,daily_temperature_range,rolling_avg_temp,delta_temp_with_previous,std_avg_temperature,Day_of_the_week,Is_weekend,Month,Year,Season,Is_national_holiday
2020-09-13,3.794582030799888,23.83116360900458,30.285608216230717,17.849449353304063,23.144340493457793,16.881063250918594,37.3311346564254,19.550878847886924,0.0020120871476228906,0.0020120871476228906,0.0,0.013438947651346289,948.8531970863176,5.427773381017684,1599976444,1600021617,35.1,10.95,25.006397,12.436158862926654,22.187939523314792,1.6432240856897877,2.064355773114164,7,1,9,0,3,0
2020-09-14,21.2281589569449,22.81277543444392,28.439170855476384,18.027638878200236,22.517080073240095,18.764775797257666,42.789886394120856,17.560380065297476,0.9045316823139501,0.9045316823139501,0.0,1.663476892915303,948.9659307201695,4.607356250917011,1600062902,1600107916,33.0,14.724,33.425762,10.411531977276148,23.081660455669745,-0.2688850212258238,1.9626315058991843,1,0,9,0,3,0
2020-09-15,36.00536489184635,22.19112973740979,27.73753948950887,17.45898915999252,22.638471036978896,14.288114568114713,33.62822548947019,18.204741339784032,0.42580930334353123,0.42580930334353123,0.0,1.4439536593463929,948.5339783840851,4.085461928503415,1600149360,1600194215,31.1,13.2,21.566975,10.27855032951635,23.255556263197448,-1.0644265257876597,2.076094848813177,2,0,9,0,3,0
2020-09-16,17.79561280131489,22.619565709771724,28.51664991594518,17.159253537056966,23.104095706179965,14.740649108584723,32.91190445158619,17.77646879792566,0.11977462094637857,0.11977462094637857,0.0,0.4758375626492119,946.3239123424679,4.168276334334734,1600235818,1600280514,31.35,12.15,20.288164,11.357396378888215,22.945022926952763,-0.3254572171810395,1.975652042340651,3,0,9,0,3,0
2020-09-17,38.65153898984121,22.0539412237963,27.06555153613576,18.29097526600175,22.51160317002063,19.19062001872263,45.13503469226193,13.696782735695427,3.8766997223235564,3.8766997223235564,0.0,6.0079625764834255,942.894238881089,3.523459431881334,1600322276,1600366812,30.35,14.7,28.467329,8.774576270134009,22.54115696054181,-0.4872157367455081,1.8625851138473695,4,0,9,0,3,0
2020-09-18,56.00686803778278,19.4095878716052,23.228439181613783,16.832174279033858,19.58540979089013,21.91407272015961,53.64303191238795,11.909466038988759,12.140128940610529,12.140128940610529,0.0,12.230292178532471,941.1766314526909,2.604807387085962,1600408735,1600453109,26.8,12.7,33.05145,6.396264902579926,22.28821222365927,-2.878624352054068,2.379784623531766,5,0,9,0,3,0
2020-09-19,48.186242604745686,18.90359708653516,22.864358842700003,15.778682338579152,18.570979147947813,19.6834259044313,44.164506884415175,13.644266964695094,5.060419830240794,5.060419830240794,0.0,8.238345665544118,942.9032395209608,2.7451722469467894,1600495193,1600539407,27.4,10.859,32.409996,7.085676504120851,21.361031601724406,-2.457434515189245,2.925351850832203,6,1,9,0,3,0
2020-09-20,35.713639229139154,18.924594085541457,23.512784552804206,14.959744174893546,18.750512959201334,14.931178394654463,34.38217150245063,14.925126879476355,2.7333722751897254,2.7333722751897254,0.0,5.9488292305016675,944.8404249957312,2.928833211651963,1600581651,1600625705,27.034,10.4,22.104116,8.55304037791066,20.12237539397889,-1.1977813084374311,2.865871965372325,7,1,9,0,3,0
2020-09-21,25.720556505347606,18.811057802089824,23.600572958371835,15.108511320096834,18.827087600965868,12.380701784986918,29.427776446767933,16.629348606302077,1.2639004226543094,1.2639004226543094,0.0,3.2720833530964892,944.9384691992957,3.2315194595705075,1600668110,1600712002,28.4445,9.55,22.104116,8.492061638275,19.07925968122727,-0.26820187913744675,3.160446906042111,1,0,9,0,3,0
2020-09-22,24.206815473371687,19.00248739549527,24.194075022669626,14.446984102846983,18.67045157259512,14.787187614761303,34.28096598405904,17.31841952046673,0.6976503660511406,0.6976503660511406,0.0,1.5651828487406898,942.6889186401169,3.506687760407675,1600754569,1600798300,28.534,8.65,23.863409,9.747090919822643,18.879749658055477,0.12273773743979177,3.135560260920627,2,0,9,0,3,0
2020-09-23,32.20723441726464,19.571282937953967,24.5116741346179,15.606325414025658,19.138408268242944,18.490497465167433,43.28740407820282,14.326416939398252,1.4338009831418266,1.4338009831418266,0.0,5.05212137741308,941.2645323838717,3.090303661644651,1600841028,1600884598,28.95,10.45,26.31942,8.90534872059224,18.912713094375516,0.6585698435784515,3.132791094068589,3,0,9,0,3,0
2020-09-24,30.558139416068077,19.136331806450997,23.56357589121144,15.368580412078606,18.050861909040083,23.101130775506334,52.50632478751048,12.159361057091811,1.7288547865063462,1.7288547865063462,0.0,5.117820044585681,942.4862001890543,2.901111970809222,1600927487,1600970897,29.85,8.95,31.006012,8.194995479132833,19.128276045179685,0.008055761271311468,4.293687414291245,4,0,9,0,3,0
2020-09-25,15.400310334388333,16.059078458600528,19.840936327339705,12.294567989705824,12.919625367957615,24.98362403813697,55.44300380204627,16.395037609290267,0.9423099369722213,0.9423099369722213,0.0,2.8204497304305147,946.4003870551313,3.632490286168359,1601013946,1601057196,26.5945,5.9090004,39.172237,7.546368337633881,19.236700713300078,-3.17762225469955,5.021561280391167,5,0,9,0,3,0
2020-09-26,22.37026697668759,15.670253221346847,20.794989387665833,10.59797612102635,12.997032264807137,21.498329311643268,47.20858459690469,15.303536221916557,1.935778421807056,1.935778421807056,0.0,2.9729659757466456,944.8573161781017,3.3469345963163457,1601100405,1601143496,26.784,4.9,36.48809,10.197013266639482,18.25556440100183,-2.5853111796549832,3.921915436603727,6,1,9,0,3,0
2020-09-27,21.927863263813105,15.816974245394864,20.74330116932462,11.06483441062427,13.164165073611397,20.36506122982774,44.547977955230515,17.46939188761878,0.7761788975269363,0.7761788975269363,0.0,1.411893863934605,941.8361262243277,3.491224307601109,1601186865,1601229796,26.1445,4.0,38.459393,9.67846675870035,16.95522116213279,-1.138246916737927,4.316246528808671,7,1,9,0,3,0
2020-09-28,5.9410302783343,15.952733392719654,22.443270669261793,10.074332591275226,13.877162489348814,13.091239956233498,29.731158352679486,18.77375855744755,0.009976245085495354,0.009976245085495354,0.0,0.06803862511660218,943.8638204441968,3.6590872406569677,1601273325,1601316098,28.25,2.75,28.551426,12.368938077986567,15.848768641780746,0.10396475093890878,4.308667384226144,1,0,9,0,3,0
2020-09-29,3.2571420906366826,17.31010228514184,23.797803578550912,11.818100151140118,15.953949595090204,11.729315492594548,26.419655146476625,18.405377832060587,0.004827744312163033,0.004827744312163033,0.0,0.024138721560815167,944.4268242558974,3.7335116813578084,1601359785,1601402400,30.25,5.65,30.37683,11.979703427410794,15.813320286487121,1.4967819986547202,3.746621613834638,2,0,9,0,3,0
2020-09-30,6.825645594839154,17.803835220077197,24.384826626547426,12.024530239071952,16.710852341491993,14.422555214948064,31.56985699928853,16.966056992995938,0.11484153899666374,0.11484153899666374,0.0,0.12997043431516675,942.7990120352891,3.627566252409525,1601446245,1601488703,28.45,6.05,25.006397,12.360296387475474,16.35993664108545,1.443898578991746,2.995171589632852,3,0,9,0,3,0
2020-10-01,13.361234198694072,18.164511437574056,23.76202350318653,13.388090974634427,16.461592137085805,22.20453185723885,48.01165032270668,15.787188670967135,1.3975726730232838,1.3975726730232838,0.0,1.6209505288621118,938.3117270183718,3.6579020133901334,1601532705,1601575006,29.134,8.65,34.38895,10.373932528552103,17.022223632646227,1.1422878049278289,3.5180473864450867,4,0,10,0,4,0
2020-10-02,60.25786757884158,14.140011315866907,18.195107936762213,9.864512880569286,10.955610689954582,33.303728589459915,77.84419663534602,8.0641360732976,12.368226744370851,12.301562281563138,0.046665141976553026,10.99989920789261,927.7801270806259,2.0825069032360983,1601619166,1601661308,24.684,4.1,47.17511,8.330595056192927,17.75948298093103,-3.619471665064122,4.284038802530407,5,0,10,0,4,0
2020-10-03,13.09074668311827,12.630300540038245,17.26699252948341,8.921070476944834,9.045882082801407,22.744155990563094,49.90808722087306,14.357818344954074,0.8913295194143356,0.8913295194143356,0.0,2.377573163212062,934.4058503955201,2.8632974883776825,1601705627,1601747611,21.9,3.5,36.721764,8.345922052538576,16.70278599117272,-4.072485451134476,3.783004700779578,6,1,10,0,4,0
2020-10-04,19.480146971102993,13.531258823199055,18.34712326179015,9.240754720462256,10.586092994253223,24.1288361204861,54.329953383996184,12.825435955509178,1.7570212930255789,1.7570212930255789,0.0,5.177079874780624,937.1415360526846,2.56755646992739,1601792088,1601833913,23.834,4.5,33.62099,9.106368541327893,14.978274431159738,-1.447015607960683,3.662818977583299,7,1,10,0,4,0
2020-10-05,14.578836001581728,14.317135642237082,19.281190796582873,9.932231617178164,12.002362855141413,16.959123642399486,37.65514297342646,15.400354274375882,0.3606400908274426,0.3606400908274426,0.0,1.7811210453920177,943.6121212897438,2.836954249356018,1601878550,1601920215,23.244501,4.15,29.574827,9.348959179404709,13.433856893034735,0.8832787492023471,3.493810535180627,1,0,10,0,4,0
2020-10-06,13.466303706802615,16.982602453613445,23.48115538973879,10.972782193703436,15.678129637832035,16.354513878386417,36.07405444897153,15.126893626776711,0.44362697518577143,0.44362697518577143,0.0,1.5517774984584685,948.2521590596097,2.975739077754392,1601965012,1602006518,27.3,5.9,27.25559,12.508373196035356,13.492898335158126,3.48970411845532,2.532041145201836,2,0,10,0,4,0
2020-10-07,16.71288190592075,18.280318681731266,24.384053488912837,13.076465348471842,17.577190573857976,13.344016994150106,29.085533653482663,15.860068202659335,0.3277381939508906,0.3277381939508906,0.0,1.0931022624863593,949.4225500926299,3.1527330175421753,1602051474,1602092821,29.282999,8.2,26.980793,11.307588140440995,14.943665639683195,3.336653042048072,3.182901465800548,3,0,10,0,4,0
2020-10-08,10.365889377358245,18.167587063344342,24.09259269514268,13.5710604625487,17.671285973447066,12.894982996324051,28.424298513389537,15.383513237363438,0.018713340392931103,0.018713340392931103,0.0,0.16610144033897764,949.2952506334092,3.1631205727829697,1602137936,1602179124,31.15,7.4089994,28.33957,10.52153223259398,16.52668559252726,1.6409014708170808,3.0372929650305127,4,0,10,0,4,0
2020-10-09,15.42085753552582,18.268996346542984,24.250771342659345,13.380620453405541,17.921294098623978,13.170909913656146,28.78764229563511,15.499056052269605,0.11030510530028116,0.11030510530028116,0.0,0.7098788123132364,949.0115600454158,3.073003614961107,1602224399,1602265427,29.2,8.624,29.539747,10.870150889253804,17.81016939956302,0.45882694697996484,2.9202156897741394,5,0,10,0,4,0
2020-10-10,26.171597704679257,16.82322809907585,21.654491053313652,12.742106661512036,15.699659364547536,17.438374501084997,37.74168475417595,14.383174536356309,1.8881594560834933,1.8881594560834933,0.0,2.6036715995509767,949.5873230339215,2.927817165460127,1602310862,1602351731,29.1,6.009,33.168877,8.912384391801616,18.238967363872863,-1.4157392647970148,4.036052029269156,6,1,10,0,4,0
2020-10-11,24.408140892813794,14.219808941457325,19.185097841911194,10.545266861968601,11.656442692020015,20.492000545860407,44.43937225476885,15.257070131543585,0.7618454447348952,0.7618454447348952,0.0,1.8693536656705982,949.8484594839049,3.115352645029369,1602397325,1602438036,27.733,3.7740002,36.343952,8.639830979942593,17.75327050298772,-3.5334615615303964,4.758748287715151,7,1,10,0,4,0
2020-10-12,11.13413615782366,13.597659518555167,19.052713962055353,9.17876924991925,10.901174499148999,17.654141477189363,38.60986401207133,15.090620227197272,0.4954928077105936,0.4954928077105936,0.0,1.4494181726193252,948.6272861466584,2.9853361238543306,1602483789,1602524341,25.3,3.05,32.138947,9.873944712136103,16.43734446235872,-2.8396849438035527,4.000701954214264,1,0,10,0,4,1
2020-10-13,20.38442496795686,15.05862374372576,20.8518010391726,9.636646785817625,12.845901147681175,17.497720747189877,38.06072613195268,13.686523423295233,1.459920522671105,1.459920522671105,0.0,2.6775858116333793,943.054325559831,2.9065111824677077,1602570252,1602610648,25.934,5.4,30.602118,11.215154253354974,14.88023218636278,0.17839155736298018,3.646865042692589,2,0,10,0,4,0
2020-10-14,28.807981660752468,13.202845353894745,17.585928065420475,9.29950169970027,10.648121249935997,19.76830252193711,44.45695119865136,13.624404200066406,1.8934759740432598,1.8934759740432598,0.0,3.7784589479675508,939.9856852567827,2.7392497386596237,1602656716,1602696955,23.0685,2.9090002,33.912685,8.286426365720205,14.292030734579418,-1.0891853806846736,4.27574073411437,3,0,10,0,4,0
2020-10-15,10.198262337487488,11.679544404753088,16.95475226205743,6.7394029691540815,8.967057972478287,16.26896728236968,37.14319668980932,13.953358867333874,0.7608936764164228,0.7608936764164228,0.0,1.8825771948963579,943.1279109753119,2.527652195927367,1602743181,1602783264,22.834,0.82400006,29.47826,10.215349292903348,13.953042872058555,-2.2734984673054672,4.34193530683394,4,0,10,0,4,0
2020-10-16,4.993965392287057,11.090612390623606,16.88489603545863,6.033702353737692,8.483024101215074,12.905230693507999,29.523553158563768,15.564627326123734,0.025417794656437065,0.025417794656437065,0.0,0.10141069424022407,943.8084366551842,2.5929037600201195,1602829645,1602869574,22.333,-1.0,27.558228,10.85119368172094,13.313671167457864,-2.2230587768342573,4.390008396858676,5,0,10,0,4,0
2020-10-17,5.398507910827841,12.084577945840161,18.601327438578547,6.077067439796827,9.766913953240017,11.17990878873915,26.725528457005247,14.879001762873724,0.05022174509577212,0.05022174509577212,0.0,0.13768201868804186,943.1417891011123,2.5844720773383774,1602916110,1602955885,22.534,-0.1,18.504139,12.52425999878172,11.991000716423812,0.09357722941634883,3.658749697013454,6,1,10,0,4,0
2020-10-18,3.9951082163503475,13.652072733743895,20.35419989610008,7.807633752949514,11.522949657092227,12.486055596697971,27.4246710810665,14.972090191149267,0.0006681923824882617,0.0006681923824882617,0.0,0.006681923824882618,945.3600021893627,2.9278580488484014,1603002575,1603042198,25.4,1.8,30.36403,12.546566143150567,11.61824491373895,2.0338278200049444,3.1730649334508105,7,1,10,0,4,0
2020-10-19,17.188136462373194,15.504780459082237,21.575765505417987,9.814961038820664,13.15835778391313,22.51374652451422,49.85866374747624,13.525790763490333,1.6159452716985636,1.6159452716985636,0.0,1.570813372543439,942.8374623877255,3.560595332296163,1603089041,1603128512,27.5835,3.2,37.351624,11.760804466597323,12.275754356735886,3.229026102346351,2.936168952463073,1,0,10,0,4,0
2020-10-20,51.19570480938917,16.249926722170027,19.39313500363828,13.376722149867357,14.515797237625979,29.618003981013537,65.2212427745083,5.61288397840282,17.950661256039513,17.950661256039513,0.0,11.324868772628818,936.3501246629394,2.004420228036293,1603175506,1603214828,26.8835,10.0,45.79222,6.016412853770925,13.747143712888764,2.502783009281263,3.2382444578304406,2,0,10,0,4,0
2020-10-21,51.0352217378917,16.336723418181574,20.108200003220734,13.718217444474467,15.265552830402045,23.256608262386557,55.82076363465825,9.699415445303483,4.4864619742361525,4.4864619742361525,0.0,10.777806763743303,936.6654931667299,1.954491863752984,1603261972,1603301144,25.4175,9.0,37.179478,6.389982558746267,15.135593304998716,1.2011301131828578,3.148558286735467,3,0,10,0,4,0
2020-10-22,55.64923610114147,14.980453869343702,17.910486732870062,12.705368258698108,14.455654274083573,15.337747800664438,38.423638626215435,7.277338396654493,5.978491994339635,5.978491994339635,0.0,12.558390251229273,940.2680160257277,1.2876093293742588,1603348439,1603387461,21.5,6.8,25.683926,5.205118474171954,16.030476866477944,-1.050022997134242,3.0813069021057613,4,0,10,0,4,0
2020-10-23,43.25472802364795,13.772567073046297,17.685470141665526,10.43816085557126,11.96819729737559,16.934230576596075,38.70756710895627,11.503981209189078,1.8313369608985912,1.8313369608985912,0.0,5.657915540166643,946.944632006672,1.9370886808585905,1603434906,1603473778,21.5945,4.65,25.460934,7.247309286094266,15.8557013365651,-2.0831342635188026,3.505192520378272,5,0,10,0,4,0
2020-10-24,7.472731020983681,13.055253568792219,18.092652892432465,8.877560549188713,10.812405784623882,18.162860256249107,39.83955794371847,12.492422963208906,0.7628389769191978,0.7628389769191978,0.0,1.0399867982102458,948.6348438327088,2.177620274728948,1603521373,1603560096,20.75,3.15,38.48129,9.215092343243752,15.02991478685719,-1.9746612180649716,3.3271644339961006,6,1,10,0,4,0
2020-10-25,41.18793979363867,13.339209993745916,17.654259172015713,9.373077371231188,10.655310718379745,26.104828832783923,59.74110398780613,9.275630207592215,7.794009113828274,7.794009113828274,0.0,7.947364780470835,941.6911147099756,1.8796181897275452,1603607841,1603646414,22.05,4.1,42.279697,8.281181800784525,13.936091503727404,-0.5968815099814879,3.3056204238235796,7,1,10,0,4,0
2020-10-26,32.663020723067184,11.240044624663874,14.71832555941977,7.790768354808276,7.998376169236155,21.887123296571882,48.44178164847665,11.553758853894923,0.9446943795087659,0.9446943795087659,0.0,2.879347894828373,942.8471533104081,2.001400954220917,1603694310,1603732734,17.35,1.9,35.15488,6.927557204611493,13.389010211861475,-2.1489655871976012,4.114587980989836,1,0,10,0,4,0
2020-10-27,22.42533424270741,11.318108258978096,15.933210312805839,7.205627288643067,8.408424675948437,16.418308653623967,36.47436546422671,10.614281964932253,0.8260673839906546,0.8260673839906546,0.0,1.903061708485508,944.662518412386,1.861326668622231,1603780778,1603819054,18.65,0.9,30.05515,8.727583024162772,12.544836062400668,-1.2267278034225715,3.491294795351165,2,0,10,0,4,0
2020-10-28,22.040102407783436,13.22096628981027,18.275388611180237,8.839995026818146,11.570541386587443,13.565628012050981,30.088770309579996,10.104097357270472,0.3611146116345711,0.3611146116345711,0.0,1.9577266043731911,947.4323055449494,1.7582206642021614,1603867247,1603905375,22.3945,3.824,22.380884,9.43539358436209,11.965787625795961,1.2551786640143092,2.8911878982793366,3,0,10,0,4,0
2020-10-29,1.911432895791197,13.64711303785002,19.25803461519686,9.213834883413691,12.265383867697407,12.005862800132414,26.563753596760424,13.109695924046232,0.0,0.0,0.0,0.0,950.8928729394338,2.1725221495507836,1603953717,1603991698,23.35,3.174,27.51116,10.044199731783168,11.926373057817413,1.7207399800326062,3.6139110517954767,4,0,10,0,4,0
2020-10-30,1.4884841011281127,14.282281381723378,21.029639826451,9.169969460230723,12.872617525555667,11.676489318615117,24.861217106011555,13.29652705971636,0.0,0.0,0.0,0.0,950.7407374600389,2.3352467628328117,1604040186,1604078022,25.0,2.65,25.744402,11.859670366220277,12.728729195546128,1.5535521861772494,3.567399328204213,5,0,10,0,4,0
2020-10-31,5.054113559035024,15.274798313118174,22.052870777396056,9.770423366986067,13.931499667949202,12.0992679909544,26.665406839505362,12.556370436686748,0.11202430175338712,0.11202430175338712,0.0,0.47149164413666506,950.3246261532,2.2573479794945377,1604126656,1604164347,25.1,3.9,28.019936,12.282447410409988,13.716786903127888,1.5580114099902858,3.064983411945459,6,1,10,0,4,0
2020-11-01,6.048414379191681,15.773968841550982,21.787026893166193,11.129352516349144,14.655905235603548,12.230865298367165,27.146538124982204,11.15996246976237,0.3505766953847085,0.3505766953847085,0.0,1.0282474821736287,949.7187524708296,2.0706352237593677,1604213125,1604250673,25.5,6.05,32.379993,10.657674376817049,14.401397577563856,1.3725712639871261,2.848202349211404,7,1,11,0,4,0
2020-11-02,13.166183208019591,15.653141109405318,21.71126787712961,11.032814293100046,14.65427473085139,13.069542393219853,28.58771361308083,10.255947860835745,0.9643166515800626,0.9643166515800626,0.0,1.890624752960518,948.8764768902868,1.934144678077776,1604299595,1604337001,25.9,7.35,28.079998,10.678453584029565,15.110349512130844,0.5427915972744746,2.60424446088808,1,0,11,0,4,0
2020-11-03,41.474672997519136,13.72356784342784,17.070787696383718,10.585289950718657,12.369218290775802,16.686182031375004,35.28771333367721,7.697179599677465,3.619821441114683,3.619821441114683,0.0,7.400840329491374,950.7899125205141,1.4609025037625696,1604386065,1604423331,22.532999,3.0,31.435646,6.485497745665061,15.56730275469149,-1.843734911263649,4.130530664480416,2,0,11,0,4,0
2020-11-04,54.713007149423476,11.020569657475239,13.357955908387552,9.245230762016694,8.730747578656604,20.214705289495686,41.64097105960174,5.657886093060759,7.6664981949936,7.565645558475829,0.07059680576748262,10.43203449856915,946.1698740988197,1.0758418095547755,1604472535,1604509662,17.434,1.45,36.04497,4.112725146370858,15.050225931461378,-4.02965627398614,4.543539166738527,3,0,11,0,4,0
2020-11-05,57.91983412329558,12.539765513819482,15.746851984898043,9.434410585612085,10.37581407873357,23.71481492937043,53.487656861310064,6.08845515344116,11.667653347049361,11.667653347049361,0.0,10.796318914133032,944.8671881723624,1.1823624732976805,1604559005,1604595995,19.85,3.509,33.549606,6.312441399285959,13.465759536769463,-0.9259940229499808,3.4914524390282256,4,0,11,0,4,0
2020-11-06,50.16385353231357,15.459566327008355,19.339284887256465,12.322540378776269,13.706729480306073,25.771930104420626,56.728940996165946,7.579253743142185,5.021534154865491,5.021534154865491,0.0,7.748104713117992,942.7285465107353,1.7724532606113141,1604645474,1604682330,23.284,8.1,37.1969,7.016744508480196,12.427967671574185,3.03159865543417,3.044900041363072,5,0,11,0,4,0
2020-11-07,57.77227517167957,14.145884091922067,16.94315239636253,11.05391790535972,12.850178475304183,21.76397543847729,53.368055929469236,7.517391302629291,10.08689117301558,10.08689117301558,0.0,10.479774383784726,944.2006709454299,1.346585198583851,1604731943,1604768667,19.7945,6.55,32.777798,5.889234491002812,13.00663383276769,1.1392502591543767,3.00360901700088,6,1,11,0,4,0
2020-11-08,17.935700010118392,13.131507842024192,17.39833048959208,9.716519101945782,11.756930850882219,16.050432220269887,35.845922543540205,9.255525245458426,2.098244728194714,2.098244728194714,0.0,4.128871602713088,946.9267790878512,1.5379920727739567,1604818413,1604855007,19.884,4.55,31.104082,7.681811387646299,14.048405310916634,-0.9168974688924418,3.1000312099725056,7,1,11,0,4,0
2020-11-09,34.10296908928065,12.732747830235313,17.076194289934843,9.132057450625645,11.592714393726096,11.423431736032189,26.759201061510847,8.938015838195069,2.0481999514861897,2.0481999514861897,0.0,4.9727347467944165,947.8172918981526,1.3821582655726177,1604904882,1604941348,19.534,4.3,24.014996,7.9441368393091985,14.245652753651536,-1.5129049234162224,3.1723629321041797,1,0,11,0,4,0
2020-11-10,15.259402050919864,11.927415500597078,16.79954135676246,8.265683108169334,10.636770448509907,10.885915351035392,24.255651850104346,10.247665338582427,0.15291605260458604,0.15291605260458604,0.0,0.7588183212382781,950.8348621072467,1.5264979546218123,1604991351,1605027691,20.483,2.75,25.323128,8.533858248593127,13.336713254727192,-1.4092977541301135,3.5105043042505955,2,0,11,0,4,0
2020-11-11,6.804763026896691,11.797676670913196,16.68827086433705,7.876236960783454,10.171213585006939,12.961675610599176,29.02766199075874,10.509352222960048,0.03383591189307342,0.03383591189307342,0.0,0.26441524767189994,949.1006739712485,1.6028775416522396,1605077821,1605114036,20.15,1.8740001,32.527744,8.812033903553594,12.597223724285527,-0.799547053372331,3.6951606867893276,3,0,11,0,4,0
2020-11-12,7.021519369987522,12.12624037281575,16.684431705688233,8.81443905103429,10.678984926897513,11.502305288989943,25.11792751744296,9.573729209157456,0.020272060422892063,0.020272060422892063,0.0,0.16541368242976173,946.9136076225711,1.5217348251039542,1605164291,1605200382,19.95,3.8,24.482647,7.869992654653943,12.152613333915193,-0.026372961099442094,3.397045635081001,4,0,11,0,4,0
2020-11-13,16.136409796578135,12.497548601980863,16.929467108884317,9.18207567994819,11.33149843167404,11.496678921986907,24.4165048044554,9.149901223734762,0.1385409275498427,0.1385409275498427,0.0,0.6105234865373369,945.7537156914339,1.4255956224696635,1605250761,1605286729,19.75,1.95,24.20314,7.747391428936128,11.950444181442007,0.5471044205388562,3.7442639133253355,5,0,11,0,4,0
2020-11-14,36.07455159701546,13.066795234886612,16.162022324592964,10.308956082647464,12.23189777710995,13.735826600820564,29.90958081029146,5.426345535107274,2.2809469444826207,2.2809469444826207,0.0,7.4192536640895534,945.6271066427335,0.9450470959650744,1605337232,1605373078,19.142,3.55,27.722336,5.8530662419455,12.140488548569936,0.9263066863166767,3.4839955413649526,6,1,11,0,4,0
2020-11-15,31.230840242640593,14.804230724610523,18.869935051525744,11.382225281551598,13.887121036534557,18.400662878114677,44.828451664939365,7.277805143164319,2.7169307137862786,2.7169307137862786,0.0,5.439908140840169,946.1760254937825,1.3296587309259038,1605423703,1605459429,23.032999,6.75,32.19938,7.4877097699741455,12.563528069894408,2.240702654716115,2.9164772109770647,7,1,11,0,4,0
2020-11-16,21.579060983937616,14.23938413844381,18.352382516195913,10.624490912366017,13.482359104120814,12.520716902431067,27.9498565951853,8.681614966244526,0.5060192615480079,0.5060192615480079,0.0,1.960414393903459,949.3772287904156,1.4475066754262913,1605510173,1605545782,22.75,3.9589999,24.162945,7.727891603829896,13.456191520492665,0.7831926179511459,3.7699454919200535,1,0,11,0,4,0
2020-11-17,4.524680063711549,12.917235021861956,18.543158290272714,8.650541769555327,11.928675428536227,10.51430017602116,22.167910616438594,10.515610839697072,0.0024595250517794663,0.0024595250517794663,0.0,0.024595250517794664,951.2213210722106,1.6374776474511454,1605596644,1605632136,22.383,3.25,26.368616,9.892616520717388,14.036803365980314,-1.119568344118358,3.7085425233896756,2,0,11,0,4,0
2020-11-18,4.244886160006725,13.110435009246535,18.450736323332805,9.369596826009532,12.186715769449442,11.268420980214705,23.747175832928182,10.233038961090294,0.05943274997430782,0.05943274997430782,0.0,0.31834495407041963,952.0631376632239,1.6451408237392093,1605683114,1605718492,23.65,3.8,26.932714,9.081139497323273,13.986949961638762,-0.8765149523922275,3.2621551873600025,3,0,11,0,4,0
2020-11-19,9.712784222909255,12.995333402247034,18.541274693301705,8.841827227801854,11.454051994700803,16.247352093701284,34.37521886586547,9.623549660864205,0.39538708362973995,0.39538708362973995,0.0,0.916951256146339,955.5713544233901,1.6424771897705106,1605769584,1605804850,23.85,4.1089997,34.449196,9.699447465499851,13.422351389850766,-0.42701798760373144,3.3934766397730303,4,0,11,0,4,0
2020-11-20,9.143069685480858,11.081952327786803,16.037346009813287,7.367987788974386,8.6052106071784,15.924430453810537,34.24715319290621,10.335937742098691,0.019185876949833144,0.019185876949833144,0.0,0.12062443674998762,954.1251267969257,1.8234644886506708,1605856053,1605891209,21.25,1.8,28.394392,8.669358220838902,13.007667811118507,-1.9257154833317038,4.380299050979722,5,0,11,0,4,0
2020-11-21,4.663466535385906,9.814190037144796,15.136095540497415,5.9746345050010685,7.246715438042575,13.309522746417732,28.03217181460478,10.513275526095276,0.03210248383373655,0.03210248383373655,0.0,0.17640990371389298,951.719178999411,1.7446643747820125,1605942522,1605977571,19.6,-1.091,33.96233,9.161461035496346,12.395906913093455,-2.5817168759486595,4.545108169279756,6,1,11,0,4,0
2020-11-22,2.9649963238090673,9.32503632113176,14.641747966487724,4.993149882716369,7.0334714193598185,10.71582885635504,21.88027730195042,10.507433180761753,0.002887792692374588,0.002887792692374588,0.0,0.028877926923745877,951.6636532826803,1.539717345713964,1606028990,1606063935,18.35,-0.75,27.295977,9.648598083771354,11.297158589059544,-1.9721222679277837,4.116634056160741,7,1,11,0,4,0
2020-11-23,2.8022974417370907,8.953093414802522,14.64060623711396,4.760531039623295,6.709172259960556,10.250307557325412,20.150211692443754,10.22988640136603,0.0,0.0,0.0,0.0,951.0915243059574,1.4686488027943132,1606115457,1606150301,17.5,-1.75,25.772078,9.880075197490665,10.073726228687784,-1.120632813885262,4.035145257811655,1,0,11,0,4,0
2020-11-24,10.543569381206101,8.941794575154091,14.148456719873895,4.597601444951798,6.670258814600662,11.620677775183992,25.260331087133785,8.860920152887793,0.29416967066672917,0.29416967066672917,0.0,0.49052751822163126,946.5665437952181,1.3116488559520507,1606201924,1606236669,16.9,-1.2,25.925,9.550855274922096,9.364106591026358,-0.42231201587226685,4.224113115053496,2,0,11,0,4,0
